ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency_bits,efficiency_frames,throughput
9526,KB2,HARQ,Default,200,0.005,1,25,0,1.9428,0.444444,1,823.554
9527,KB2,HARQ,Default,200,0.005,1,25,0,1.9367,0.444444,1,826.148
9528,KB2,HARQ,Default,200,0.005,1,25,0,1.9414,0.444444,1,824.148
9529,KB2,HARQ,Default,200,0.005,1,25,0,1.9414,0.444444,1,824.148
9530,KB2,HARQ,Default,200,0.005,1,25,1,2.022,0.42735,0.961538,791.296
9531,KB2,HARQ,Default,200,0.005,1,25,0,1.9765,0.444444,1,809.512
9532,KB2,HARQ,Default,200,0.005,1,25,0,1.9461,0.444444,1,822.157
9533,KB2,HARQ,Default,200,0.005,1,25,0,1.935,0.444444,1,826.873
9534,KB2,HARQ,Default,200,0.005,1,25,0,1.9294,0.444444,1,829.273
9535,KB2,HARQ,Default,200,0.005,1,25,0,1.9431,0.444444,1,823.426
9536,KB2,HARQ,Default,200,0.005,1,25,1,2.0897,0.42735,0.961538,765.66
9537,KB2,HARQ,Default,200,0.005,1,25,0,1.9371,0.444444,1,825.977
9538,KB2,HARQ,Default,200,0.005,1,25,0,1.9431,0.444444,1,823.426
9539,KB2,HARQ,Default,200,0.005,1,25,0,1.9295,0.444444,1,829.23
9540,KB2,HARQ,Default,200,0.005,1,25,0,1.9448,0.444444,1,822.707
9541,KB2,HARQ,Default,200,0.005,1,25,0,1.9573,0.444444,1,817.453
9542,KB2,HARQ,Default,200,0.005,1,25,0,1.9193,0.444444,1,833.637
9543,KB2,HARQ,Default,200,0.005,1,25,0,1.9183,0.444444,1,834.072
9544,KB2,HARQ,Default,200,0.005,1,25,0,2.1768,0.444444,1,735.024
9545,KB2,HARQ,Default,200,0.005,1,25,0,1.9727,0.444444,1,811.071
9546,KB2,HARQ,Default,200,0.005,1,25,0,1.9534,0.444444,1,819.085
9547,KB2,HARQ,Default,200,0.005,1,25,0,1.9258,0.444444,1,830.824
9548,KB2,HARQ,Default,200,0.005,1,25,0,1.9499,0.444444,1,820.555
9549,KB2,HARQ,Default,200,0.005,1,25,1,2.0073,0.42735,0.961538,797.091
9550,KB2,HARQ,Default,200,0.005,1,25,0,1.9461,0.444444,1,822.157
9551,KB2,HARQ,Default,200,0.005,1,25,0,2.0282,0.444444,1,788.877
9552,KB2,HARQ,Default,200,0.005,1,25,0,1.9324,0.444444,1,827.986
9553,KB2,HARQ,Default,200,0.005,1,25,0,1.9378,0.444444,1,825.679
9554,KB2,HARQ,Default,200,0.005,1,25,0,1.9337,0.444444,1,827.429
9555,KB2,HARQ,Default,200,0.005,1,25,0,1.9667,0.444444,1,813.546
9556,KB2,HARQ,Default,200,0.005,1,25,1,2.0115,0.42735,0.961538,795.426
9557,KB2,HARQ,Default,200,0.005,1,25,0,1.9281,0.444444,1,829.832
9558,KB2,HARQ,Default,200,0.005,1,25,0,1.9563,0.444444,1,817.87
9559,KB2,HARQ,Default,200,0.005,1,25,0,2.164,0.444444,1,739.372
9560,KB2,HARQ,Default,200,0.005,1,25,0,2.0422,0.444444,1,783.469
9561,KB2,HARQ,Default,200,0.005,1,25,0,1.9931,0.444444,1,802.77
9562,KB2,HARQ,Default,200,0.005,1,25,0,1.9269,0.444444,1,830.349
9563,KB2,HARQ,Default,200,0.005,1,25,0,1.9238,0.444444,1,831.687
9564,KB2,HARQ,Default,200,0.005,1,25,0,1.9329,0.444444,1,827.772
9565,KB2,HARQ,Default,200,0.005,1,25,0,1.9523,0.444444,1,819.546
9566,KB2,HARQ,Default,200,0.005,1,25,0,1.9409,0.444444,1,824.36
9567,KB2,HARQ,Default,200,0.005,1,25,0,1.9763,0.444444,1,809.594
9568,KB2,HARQ,Default,200,0.005,1,25,0,1.9282,0.444444,1,829.789
9569,KB2,HARQ,Default,200,0.005,1,25,0,1.9453,0.444444,1,822.495
9570,KB2,HARQ,Default,200,0.005,1,25,0,2.0953,0.444444,1,763.614
9571,KB2,HARQ,Default,200,0.005,1,25,0,1.9585,0.444444,1,816.952
9572,KB2,HARQ,Default,200,0.005,1,25,0,1.9309,0.444444,1,828.629
9573,KB2,HARQ,Default,200,0.005,1,25,1,2.0224,0.42735,0.961538,791.139
9574,KB2,HARQ,Default,200,0.005,1,25,0,1.9515,0.444444,1,819.882
9575,KB2,HARQ,Default,200,0.005,1,25,0,1.9638,0.444444,1,814.747
9576,KB2,HARQ,Default,200,0.005,1,25,0,1.9191,0.444444,1,833.724
9577,KB2,HARQ,Default,200,0.005,1,25,0,1.9219,0.444444,1,832.509
9578,KB2,HARQ,Default,200,0.005,1,25,0,1.9208,0.444444,1,832.986
9579,KB2,HARQ,Default,200,0.005,1,25,0,1.9485,0.444444,1,821.144
9580,KB2,HARQ,Default,200,0.005,1,25,0,1.9558,0.444444,1,818.08
9581,KB2,HARQ,Default,200,0.005,1,25,0,1.9537,0.444444,1,818.959
9582,KB2,HARQ,Default,200,0.005,1,25,0,1.9907,0.444444,1,803.737
9583,KB2,HARQ,Default,200,0.005,1,25,0,1.9287,0.444444,1,829.574
9584,KB2,HARQ,Default,200,0.005,1,25,0,1.9494,0.444444,1,820.765
9585,KB2,HARQ,Default,200,0.005,1,25,0,1.9401,0.444444,1,824.7
9586,KB2,HARQ,Default,200,0.005,1,25,0,1.9466,0.444444,1,821.946
9587,KB2,HARQ,Default,200,0.005,1,25,0,1.9546,0.444444,1,818.582
9588,KB2,HARQ,Default,200,0.005,1,25,0,1.9238,0.444444,1,831.687
9589,KB2,HARQ,Default,200,0.005,1,25,0,1.9343,0.444444,1,827.173
9590,KB2,HARQ,Default,200,0.005,1,25,0,2.0527,0.444444,1,779.461
9591,KB2,HARQ,Default,200,0.005,1,25,1,2.0014,0.42735,0.961538,799.44
9592,KB2,HARQ,Default,200,0.005,1,25,0,1.9415,0.444444,1,824.105
9593,KB2,HARQ,Default,200,0.005,1,25,0,1.9155,0.444444,1,835.291
9594,KB2,HARQ,Default,200,0.005,1,25,0,1.9287,0.444444,1,829.574
9595,KB2,HARQ,Default,200,0.005,1,25,0,1.9398,0.444444,1,824.827
9596,KB2,HARQ,Default,200,0.005,1,25,0,1.9337,0.444444,1,827.429
9597,KB2,HARQ,Default,200,0.005,1,25,1,1.9845,0.42735,0.961538,806.248
9598,KB2,HARQ,Default,200,0.005,1,25,0,2.0194,0.444444,1,792.315
9599,KB2,HARQ,Default,200,0.005,1,25,0,1.9527,0.444444,1,819.378
9600,KB2,HARQ,Default,200,0.005,1,25,0,1.9588,0.444444,1,816.827
9601,KB2,HARQ,Default,200,0.005,1,25,0,1.93,0.444444,1,829.016
9602,KB2,HARQ,Default,200,0.005,1,25,0,1.9249,0.444444,1,831.212
9603,KB2,HARQ,Default,200,0.005,1,25,0,1.9348,0.444444,1,826.959
9604,KB2,HARQ,Default,200,0.005,1,25,0,1.9453,0.444444,1,822.495
9605,KB2,HARQ,Default,200,0.005,1,25,1,2.0301,0.42735,0.961538,788.139
9606,KB2,HARQ,Default,200,0.005,1,25,0,1.9593,0.444444,1,816.618
9607,KB2,HARQ,Default,200,0.005,1,25,0,1.9268,0.444444,1,830.392
9608,KB2,HARQ,Default,200,0.005,1,25,0,1.9434,0.444444,1,823.299
9609,KB2,HARQ,Default,200,0.005,1,25,0,1.9513,0.444444,1,819.966
9610,KB2,HARQ,Default,200,0.005,1,25,0,1.9483,0.444444,1,821.229
9611,KB2,HARQ,Default,200,0.005,1,25,0,1.9355,0.444444,1,826.66
9612,KB2,HARQ,Default,200,0.005,1,25,0,1.9384,0.444444,1,825.423
9613,KB2,HARQ,Default,200,0.005,1,25,0,1.9774,0.444444,1,809.143
9614,KB2,HARQ,Default,200,0.005,1,25,0,2.1079,0.444444,1,759.049
9615,KB2,HARQ,Default,200,0.005,1,25,0,1.9367,0.444444,1,826.148
9616,KB2,HARQ,Default,200,0.005,1,25,0,1.926,0.444444,1,830.737
9617,KB2,HARQ,Default,200,0.005,1,25,0,1.9391,0.444444,1,825.125
9618,KB2,HARQ,Default,200,0.005,1,25,0,1.9252,0.444444,1,831.082
9619,KB2,HARQ,Default,200,0.005,1,25,1,2.0086,0.42735,0.961538,796.575
9620,KB2,HARQ,Default,200,0.005,1,25,0,1.9406,0.444444,1,824.487
9621,KB2,HARQ,Default,200,0.005,1,25,0,2.0055,0.444444,1,797.806
9622,KB2,HARQ,Default,200,0.005,1,25,0,1.95,0.444444,1,820.513
9623,KB2,HARQ,Default,200,0.005,1,25,0,1.9229,0.444444,1,832.077
9624,KB2,HARQ,Default,200,0.005,1,25,0,1.9453,0.444444,1,822.495
9625,KB2,HARQ,Default,200,0.005,1,25,0,1.9452,0.444444,1,822.538
9626,KB2,HARQ,Default,200,0.005,1,25,0,1.9345,0.444444,1,827.087
9627,KB2,HARQ,Default,200,0.005,1,25,0,1.9246,0.444444,1,831.342
9628,KB2,HARQ,Default,200,0.005,1,25,0,1.9311,0.444444,1,828.543
9629,KB2,HARQ,Default,200,0.005,1,25,0,1.9698,0.444444,1,812.265
9630,KB2,HARQ,Default,200,0.005,1,25,1,2.0645,0.42735,0.961538,775.006
9631,KB2,HARQ,Default,200,0.005,1,25,0,1.9211,0.444444,1,832.856
9632,KB2,HARQ,Default,200,0.005,1,25,0,1.9426,0.444444,1,823.638
9633,KB2,HARQ,Default,200,0.005,1,25,0,1.9259,0.444444,1,830.78
9634,KB2,HARQ,Default,200,0.005,1,25,1,2.058,0.42735,0.961538,777.454
9635,KB2,HARQ,Default,200,0.005,1,25,0,1.9358,0.444444,1,826.532
9636,KB2,HARQ,Default,200,0.005,1,25,0,1.9493,0.444444,1,820.807
9637,KB2,HARQ,Default,200,0.005,1,25,0,1.9584,0.444444,1,816.993
9638,KB2,HARQ,Default,200,0.005,1,25,0,1.9515,0.444444,1,819.882
9639,KB2,HARQ,Default,200,0.005,1,25,0,1.9566,0.444444,1,817.745
9640,KB2,HARQ,Default,200,0.005,1,25,0,1.925,0.444444,1,831.169
9641,KB2,HARQ,Default,200,0.005,1,25,0,1.9405,0.444444,1,824.53
9642,KB2,HARQ,Default,200,0.005,1,25,1,1.9968,0.42735,0.961538,801.282
9643,KB2,HARQ,Default,200,0.005,1,25,0,1.9253,0.444444,1,831.039
9644,KB2,HARQ,Default,200,0.005,1,25,0,1.9347,0.444444,1,827.002
9645,KB2,HARQ,Default,200,0.005,1,25,0,2.023,0.444444,1,790.905
9646,KB2,HARQ,Default,200,0.005,1,25,0,1.9453,0.444444,1,822.495
9647,KB2,HARQ,Default,200,0.005,1,25,0,1.9409,0.444444,1,824.36
9648,KB2,HARQ,Default,200,0.005,1,25,0,1.9316,0.444444,1,828.329
9649,KB2,HARQ,Default,200,0.005,1,25,1,2.0199,0.42735,0.961538,792.118
9650,KB2,HARQ,Default,200,0.005,1,25,0,1.9448,0.444444,1,822.707
9651,KB2,HARQ,Default,200,0.005,1,25,0,1.9472,0.444444,1,821.693
9652,KB2,HARQ,Default,200,0.005,1,25,0,1.9209,0.444444,1,832.943
9653,KB2,HARQ,Default,200,0.005,1,25,0,2.0712,0.444444,1,772.499
9654,KB2,HARQ,Default,200,0.005,1,25,0,1.8997,0.444444,1,842.238
9655,KB2,HARQ,Default,200,0.005,1,25,0,1.9072,0.444444,1,838.926
9656,KB2,HARQ,Default,200,0.005,1,25,0,1.8855,0.444444,1,848.581
9657,KB2,HARQ,Default,200,0.005,1,25,0,1.9042,0.444444,1,840.248
9658,KB2,HARQ,Default,200,0.005,1,25,0,1.8895,0.444444,1,846.785
9659,KB2,HARQ,Default,200,0.005,1,25,0,1.9073,0.444444,1,838.882
9660,KB2,HARQ,Default,200,0.005,1,25,2,2.0479,0.411523,0.925926,781.288
9661,KB2,HARQ,Default,200,0.005,1,25,0,1.8926,0.444444,1,845.398
9662,KB2,HARQ,Default,200,0.005,1,25,1,1.9566,0.42735,0.961538,817.745
9663,KB2,HARQ,Default,200,0.005,1,25,0,1.8947,0.444444,1,844.461
9664,KB2,HARQ,Default,200,0.005,1,25,0,1.9152,0.444444,1,835.422
9665,KB2,HARQ,Default,200,0.005,1,25,0,1.8853,0.444444,1,848.671
9666,KB2,HARQ,Default,200,0.005,1,25,0,1.8868,0.444444,1,847.997
9667,KB2,HARQ,Default,200,0.005,1,25,0,1.8969,0.444444,1,843.481
9668,KB2,HARQ,Default,200,0.005,1,25,0,1.9697,0.444444,1,812.306
9669,KB2,HARQ,Default,200,0.005,1,25,0,1.9693,0.444444,1,812.471
9670,KB2,HARQ,Default,200,0.005,1,25,0,1.8833,0.444444,1,849.573
9671,KB2,HARQ,Default,200,0.005,1,25,0,1.8812,0.444444,1,850.521
9672,KB2,HARQ,Default,200,0.005,1,25,0,1.8812,0.444444,1,850.521
9673,KB2,HARQ,Default,200,0.005,1,25,0,1.8923,0.444444,1,845.532
9674,KB2,HARQ,Default,200,0.005,1,25,0,1.9162,0.444444,1,834.986
9675,KB2,HARQ,Default,200,0.005,1,25,0,1.8786,0.444444,1,851.698
9676,KB2,HARQ,Default,200,0.005,1,25,0,2.1086,0.444444,1,758.797
9677,KB2,HARQ,Default,200,0.005,1,25,0,2.4137,0.444444,1,662.883
9678,KB2,HARQ,Default,200,0.005,1,25,0,1.9179,0.444444,1,834.246
9679,KB2,HARQ,Default,200,0.005,1,25,0,1.9626,0.444444,1,815.245
9680,KB2,HARQ,Default,200,0.005,1,25,0,1.9,0.444444,1,842.105
9681,KB2,HARQ,Default,200,0.005,1,25,1,1.9512,0.42735,0.961538,820.008
9682,KB2,HARQ,Default,200,0.005,1,25,0,1.8755,0.444444,1,853.106
9683,KB2,HARQ,Default,200,0.005,1,25,1,1.9764,0.42735,0.961538,809.553
9684,KB2,HARQ,Default,200,0.005,1,25,1,2.3683,0.42735,0.961538,675.59
9685,KB2,HARQ,Default,200,0.005,1,25,1,2.5622,0.42735,0.961538,624.463
9686,KB2,HARQ,Default,200,0.005,1,25,0,1.8966,0.444444,1,843.615
9687,KB2,HARQ,Default,200,0.005,1,25,0,1.8829,0.444444,1,849.753
9688,KB2,HARQ,Default,200,0.005,1,25,0,1.931,0.444444,1,828.586
9689,KB2,HARQ,Default,200,0.005,1,25,0,1.888,0.444444,1,847.458
9690,KB2,HARQ,Default,200,0.005,1,25,0,1.8831,0.444444,1,849.663
9691,KB2,HARQ,Default,200,0.005,1,25,0,1.9921,0.444444,1,803.173
9692,KB2,HARQ,Default,200,0.005,1,25,0,1.891,0.444444,1,846.113
9693,KB2,HARQ,Default,200,0.005,1,25,0,2.1194,0.444444,1,754.931
9694,KB2,HARQ,Default,200,0.005,1,25,0,1.9077,0.444444,1,838.706
9695,KB2,HARQ,Default,200,0.005,1,25,0,1.8899,0.444444,1,846.606
9696,KB2,HARQ,Default,200,0.005,1,25,1,2.0021,0.42735,0.961538,799.161
9697,KB2,HARQ,Default,200,0.005,1,25,0,1.9059,0.444444,1,839.498
9698,KB2,HARQ,Default,200,0.005,1,25,0,1.9011,0.444444,1,841.618
9699,KB2,HARQ,Default,200,0.005,1,25,1,2.0738,0.42735,0.961538,771.531
9700,KB2,HARQ,Default,200,0.005,1,25,0,1.8874,0.444444,1,847.727
9701,KB2,HARQ,Default,200,0.005,1,25,0,1.8922,0.444444,1,845.577
9702,KB2,HARQ,Default,200,0.005,1,25,0,1.8871,0.444444,1,847.862
9703,KB2,HARQ,Default,200,0.005,1,25,0,1.9557,0.444444,1,818.121
9704,KB2,HARQ,Default,200,0.005,1,25,0,1.9247,0.444444,1,831.298
9705,KB2,HARQ,Default,200,0.005,1,25,0,1.9293,0.444444,1,829.316
9706,KB2,HARQ,Default,200,0.005,1,25,0,2.0307,0.444444,1,787.906
9707,KB2,HARQ,Default,200,0.005,1,25,1,1.995,0.42735,0.961538,802.005
9708,KB2,HARQ,Default,200,0.005,1,25,0,1.9677,0.444444,1,813.132
9709,KB2,HARQ,Default,200,0.005,1,25,1,2.0171,0.42735,0.961538,793.218
9710,KB2,HARQ,Default,200,0.005,1,25,0,1.925,0.444444,1,831.169
9711,KB2,HARQ,Default,200,0.005,1,25,0,1.9227,0.444444,1,832.163
9712,KB2,HARQ,Default,200,0.005,1,25,0,1.9635,0.444444,1,814.871
9713,KB2,HARQ,Default,200,0.005,1,25,0,1.9525,0.444444,1,819.462
9714,KB2,HARQ,Default,200,0.005,1,25,1,2.0276,0.42735,0.961538,789.11
9715,KB2,HARQ,Default,200,0.005,1,25,0,1.9335,0.444444,1,827.515
9716,KB2,HARQ,Default,200,0.005,1,25,1,1.9996,0.42735,0.961538,800.16
9717,KB2,HARQ,Default,200,0.005,1,25,0,1.9377,0.444444,1,825.721
9718,KB2,HARQ,Default,200,0.005,1,25,0,1.9489,0.444444,1,820.976
9719,KB2,HARQ,Default,200,0.005,1,25,0,1.9183,0.444444,1,834.072
9720,KB2,HARQ,Default,200,0.005,1,25,0,1.9279,0.444444,1,829.919
9721,KB2,HARQ,Default,200,0.005,1,25,0,1.9373,0.444444,1,825.892
9722,KB2,HARQ,Default,200,0.005,1,25,0,2.1215,0.444444,1,754.183
9723,KB2,HARQ,Default,200,0.005,1,25,0,1.9503,0.444444,1,820.387
9724,KB2,HARQ,Default,200,0.005,1,25,0,1.9248,0.444444,1,831.255
9725,KB2,HARQ,Default,200,0.005,1,25,0,1.9253,0.444444,1,831.039
9726,KB2,HARQ,Default,200,0.005,1,25,0,1.9256,0.444444,1,830.91
9727,KB2,HARQ,Default,200,0.005,1,25,0,1.9334,0.444444,1,827.558
9728,KB2,HARQ,Default,200,0.005,1,25,0,1.9637,0.444444,1,814.788
9729,KB2,HARQ,Default,200,0.005,1,25,0,1.9364,0.444444,1,826.276
9730,KB2,HARQ,Default,200,0.005,1,25,0,2.0041,0.444444,1,798.363
9731,KB2,HARQ,Default,200,0.005,1,25,0,1.922,0.444444,1,832.466
9732,KB2,HARQ,Default,200,0.005,1,25,0,1.9347,0.444444,1,827.002
9733,KB2,HARQ,Default,200,0.005,1,25,0,1.9425,0.444444,1,823.681
9734,KB2,HARQ,Default,200,0.005,1,25,0,1.9273,0.444444,1,830.177
9735,KB2,HARQ,Default,200,0.005,1,25,0,1.9459,0.444444,1,822.242
9736,KB2,HARQ,Default,200,0.005,1,25,0,1.9239,0.444444,1,831.644
9737,KB2,HARQ,Default,200,0.005,1,25,0,1.9431,0.444444,1,823.426
9738,KB2,HARQ,Default,200,0.005,1,25,0,1.9731,0.444444,1,810.907
9739,KB2,HARQ,Default,200,0.005,1,25,0,1.9212,0.444444,1,832.813
9740,KB2,HARQ,Default,200,0.005,1,25,0,1.9348,0.444444,1,826.959
9741,KB2,HARQ,Default,200,0.005,1,25,0,1.921,0.444444,1,832.9
9742,KB2,HARQ,Default,200,0.005,1,25,0,1.9597,0.444444,1,816.451
9743,KB2,HARQ,Default,200,0.005,1,25,0,1.9463,0.444444,1,822.073
9744,KB2,HARQ,Default,200,0.005,1,25,0,1.9251,0.444444,1,831.126
9745,KB2,HARQ,Default,200,0.005,1,25,0,1.936,0.444444,1,826.446
9746,KB2,HARQ,Default,200,0.005,1,25,0,1.9239,0.444444,1,831.644
9747,KB2,HARQ,Default,200,0.005,1,25,0,1.9318,0.444444,1,828.243
9748,KB2,HARQ,Default,200,0.005,1,25,0,1.9574,0.444444,1,817.411
9749,KB2,HARQ,Default,200,0.005,1,25,0,1.9378,0.444444,1,825.679
9750,KB2,HARQ,Default,200,0.005,1,25,0,1.9408,0.444444,1,824.402
9751,KB2,HARQ,Default,200,0.005,1,25,0,1.9226,0.444444,1,832.206
9752,KB2,HARQ,Default,200,0.005,1,25,0,1.934,0.444444,1,827.301
9753,KB2,HARQ,Default,200,0.005,1,25,0,2.1825,0.444444,1,733.104
9754,KB2,HARQ,Default,200,0.005,1,25,0,2.2321,0.444444,1,716.814
9755,KB2,HARQ,Default,200,0.005,1,25,0,1.9365,0.444444,1,826.233
9756,KB2,HARQ,Default,200,0.005,1,25,0,1.8796,0.444444,1,851.245
9757,KB2,HARQ,Default,200,0.005,1,25,0,1.8842,0.444444,1,849.167
9758,KB2,HARQ,Default,200,0.005,1,25,0,2.0578,0.444444,1,777.529
9759,KB2,HARQ,Default,200,0.005,1,25,0,1.8905,0.444444,1,846.337
9760,KB2,HARQ,Default,200,0.005,1,25,0,1.89,0.444444,1,846.561
9761,KB2,HARQ,Default,200,0.005,1,25,0,1.964,0.444444,1,814.664
9762,KB2,HARQ,Default,200,0.005,1,25,0,1.9717,0.444444,1,811.482
9763,KB2,HARQ,Default,200,0.005,1,25,0,1.9209,0.444444,1,832.943
9764,KB2,HARQ,Default,200,0.005,1,25,0,1.8942,0.444444,1,844.684
9765,KB2,HARQ,Default,200,0.005,1,25,0,1.8984,0.444444,1,842.815
9766,KB2,HARQ,Default,200,0.005,1,25,0,1.8758,0.444444,1,852.969
9767,KB2,HARQ,Default,200,0.005,1,25,0,1.9317,0.444444,1,828.286
9768,KB2,HARQ,Default,200,0.005,1,25,0,1.904,0.444444,1,840.336
9769,KB2,HARQ,Default,200,0.005,1,25,0,2.0951,0.444444,1,763.687
9770,KB2,HARQ,Default,200,0.005,1,25,0,1.8893,0.444444,1,846.875
9771,KB2,HARQ,Default,200,0.005,1,25,0,1.8856,0.444444,1,848.536
9772,KB2,HARQ,Default,200,0.005,1,25,0,1.9715,0.444444,1,811.565
9773,KB2,HARQ,Default,200,0.005,1,25,1,1.9583,0.42735,0.961538,817.035
9774,KB2,HARQ,Default,200,0.005,1,25,0,1.8919,0.444444,1,845.711
9775,KB2,HARQ,Default,200,0.005,1,25,1,1.9457,0.42735,0.961538,822.326
9776,KB2,HARQ,Default,200,0.005,1,25,0,1.8756,0.444444,1,853.06
9777,KB2,HARQ,Default,200,0.005,1,25,0,2.0583,0.444444,1,777.341
9778,KB2,HARQ,Default,200,0.005,1,25,0,1.9133,0.444444,1,836.252
9779,KB2,HARQ,Default,200,0.005,1,25,0,1.8833,0.444444,1,849.573
9780,KB2,HARQ,Default,200,0.005,1,25,0,2.0925,0.444444,1,764.636
9781,KB2,HARQ,Default,200,0.005,1,25,0,1.8916,0.444444,1,845.845
9782,KB2,HARQ,Default,200,0.005,1,25,0,1.8987,0.444444,1,842.682
9783,KB2,HARQ,Default,200,0.005,1,25,0,1.8989,0.444444,1,842.593
9784,KB2,HARQ,Default,200,0.005,1,25,0,1.9079,0.444444,1,838.618
9785,KB2,HARQ,Default,200,0.005,1,25,0,1.8904,0.444444,1,846.382
9786,KB2,HARQ,Default,200,0.005,1,25,0,1.9095,0.444444,1,837.916
9787,KB2,HARQ,Default,200,0.005,1,25,0,1.9033,0.444444,1,840.645
9788,KB2,HARQ,Default,200,0.005,1,25,1,2.0566,0.42735,0.961538,777.983
9789,KB2,HARQ,Default,200,0.005,1,25,0,1.8931,0.444444,1,845.175
9790,KB2,HARQ,Default,200,0.005,1,25,0,1.9006,0.444444,1,841.839
9791,KB2,HARQ,Default,200,0.005,1,25,0,1.9036,0.444444,1,840.513
9792,KB2,HARQ,Default,200,0.005,1,25,0,2.0822,0.444444,1,768.418
9793,KB2,HARQ,Default,200,0.005,1,25,0,1.884,0.444444,1,849.257
9794,KB2,HARQ,Default,200,0.005,1,25,0,1.8906,0.444444,1,846.292
9795,KB2,HARQ,Default,200,0.005,1,25,0,1.9007,0.444444,1,841.795
9796,KB2,HARQ,Default,200,0.005,1,25,0,1.8817,0.444444,1,850.295
9797,KB2,HARQ,Default,200,0.005,1,25,0,1.9676,0.444444,1,813.173
9798,KB2,HARQ,Default,200,0.005,1,25,0,1.8861,0.444444,1,848.311
9799,KB2,HARQ,Default,200,0.005,1,25,0,1.8906,0.444444,1,846.292
9800,KB2,HARQ,Default,200,0.005,1,25,0,2.2565,0.444444,1,709.063
9801,KB2,HARQ,Default,200,0.005,1,25,0,1.8943,0.444444,1,844.639
9802,KB2,HARQ,Default,200,0.005,1,25,0,1.9557,0.444444,1,818.121
9803,KB2,HARQ,Default,200,0.005,1,25,1,2.0313,0.42735,0.961538,787.673
9804,KB2,HARQ,Default,200,0.005,1,25,0,1.9315,0.444444,1,828.372
9805,KB2,HARQ,Default,200,0.005,1,25,0,1.9358,0.444444,1,826.532
9806,KB2,HARQ,Default,200,0.005,1,25,0,1.933,0.444444,1,827.729
9807,KB2,HARQ,Default,200,0.005,1,25,0,1.9851,0.444444,1,806.005
9808,KB2,HARQ,Default,200,0.005,1,25,0,1.9393,0.444444,1,825.04
9809,KB2,HARQ,Default,200,0.005,1,25,0,1.918,0.444444,1,834.202
9810,KB2,HARQ,Default,200,0.005,1,25,0,1.9619,0.444444,1,815.536
9811,KB2,HARQ,Default,200,0.005,1,25,0,1.944,0.444444,1,823.045
9812,KB2,HARQ,Default,200,0.005,1,25,0,1.9458,0.444444,1,822.284
9813,KB2,HARQ,Default,200,0.005,1,25,0,1.9479,0.444444,1,821.397
9814,KB2,HARQ,Default,200,0.005,1,25,0,1.934,0.444444,1,827.301
9815,KB2,HARQ,Default,200,0.005,1,25,0,2.0835,0.444444,1,767.939
9816,KB2,HARQ,Default,200,0.005,1,25,0,1.9431,0.444444,1,823.426
9817,KB2,HARQ,Default,200,0.005,1,25,0,1.9672,0.444444,1,813.339
9818,KB2,HARQ,Default,200,0.005,1,25,0,1.9335,0.444444,1,827.515
9819,KB2,HARQ,Default,200,0.005,1,25,0,1.9163,0.444444,1,834.942
9820,KB2,HARQ,Default,200,0.005,1,25,1,1.9921,0.42735,0.961538,803.173
9821,KB2,HARQ,Default,200,0.005,1,25,0,1.9384,0.444444,1,825.423
9822,KB2,HARQ,Default,200,0.005,1,25,0,2.011,0.444444,1,795.624
9823,KB2,HARQ,Default,200,0.005,1,25,0,2.4841,0.444444,1,644.096
9824,KB2,HARQ,Default,200,0.005,1,25,0,1.9464,0.444444,1,822.03
9825,KB2,HARQ,Default,200,0.005,1,25,0,1.956,0.444444,1,817.996
9826,KB2,HARQ,Default,200,0.005,1,25,0,1.947,0.444444,1,821.777
9827,KB2,HARQ,Default,200,0.005,1,25,0,1.9804,0.444444,1,807.918
9828,KB2,HARQ,Default,200,0.005,1,25,0,1.9384,0.444444,1,825.423
9829,KB2,HARQ,Default,200,0.005,1,25,0,1.95,0.444444,1,820.513
9830,KB2,HARQ,Default,200,0.005,1,25,0,1.9889,0.444444,1,804.465
9831,KB2,HARQ,Default,200,0.005,1,25,0,1.9592,0.444444,1,816.66
9832,KB2,HARQ,Default,200,0.005,1,25,0,2.0269,0.444444,1,789.383
9833,KB2,HARQ,Default,200,0.005,1,25,0,1.927,0.444444,1,830.306
9834,KB2,HARQ,Default,200,0.005,1,25,0,1.923,0.444444,1,832.033
9835,KB2,HARQ,Default,200,0.005,1,25,0,1.9458,0.444444,1,822.284
9836,KB2,HARQ,Default,200,0.005,1,25,0,1.9305,0.444444,1,828.801
9837,KB2,HARQ,Default,200,0.005,1,25,0,1.9439,0.444444,1,823.088
9838,KB2,HARQ,Default,200,0.005,1,25,0,1.9575,0.444444,1,817.369
9839,KB2,HARQ,Default,200,0.005,1,25,0,1.9457,0.444444,1,822.326
9840,KB2,HARQ,Default,200,0.005,1,25,0,1.9185,0.444444,1,833.985
9841,KB2,HARQ,Default,200,0.005,1,25,0,1.9823,0.444444,1,807.143
9842,KB2,HARQ,Default,200,0.005,1,25,0,1.9363,0.444444,1,826.318
9843,KB2,HARQ,Default,200,0.005,1,25,0,1.9239,0.444444,1,831.644
9844,KB2,HARQ,Default,200,0.005,1,25,0,1.9216,0.444444,1,832.639
9845,KB2,HARQ,Default,200,0.005,1,25,0,2.0091,0.444444,1,796.376
9846,KB2,HARQ,Default,200,0.005,1,25,0,1.9484,0.444444,1,821.187
9847,KB2,HARQ,Default,200,0.005,1,25,0,1.9415,0.444444,1,824.105
