ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency,throughput
2085,KB1,ARQ,Default,200,1,0,25,144,1.8457,0.131492,866.88
2086,KB1,ARQ,Default,200,1,0,25,144,1.8266,0.131492,875.944
2087,KB1,ARQ,Default,200,1,0,25,144,1.836,0.131492,871.46
2088,KB1,ARQ,Default,200,1,0,25,144,1.8364,0.131492,871.27
2089,KB1,ARQ,Default,200,1,0,25,144,1.8354,0.131492,871.745
2090,KB1,ARQ,Default,200,1,0,25,144,1.8169,0.131492,880.621
2091,KB1,ARQ,Default,200,1,0,25,144,1.9436,0.131492,823.215
2092,KB1,ARQ,Default,200,1,0,25,144,1.8276,0.131492,875.465
2093,KB1,ARQ,Default,200,1,0,25,144,1.8923,0.131492,845.532
2094,KB1,ARQ,Default,200,1,0,25,144,1.8323,0.131492,873.219
2095,KB1,ARQ,Default,200,1,0,25,144,1.8257,0.131492,876.376
2096,KB1,ARQ,Default,200,1,0,25,144,1.8387,0.131492,870.18
2097,KB1,ARQ,Default,200,1,0,25,144,1.8848,0.131492,848.896
2098,KB1,ARQ,Default,200,1,0,25,144,1.8207,0.131492,878.783
2099,KB1,ARQ,Default,200,1,0,25,144,1.8863,0.131492,848.221
2100,KB1,ARQ,Default,200,1,0,25,144,1.8359,0.131492,871.507
2101,KB1,ARQ,Default,200,1,0,25,144,1.8622,0.131492,859.199
2102,KB1,ARQ,Default,200,1,0,25,144,1.8314,0.131492,873.649
2103,KB1,ARQ,Default,200,1,0,25,144,1.8312,0.131492,873.744
2104,KB1,ARQ,Default,200,1,0,25,144,1.821,0.131492,878.638
2105,KB1,ARQ,Default,200,1,0,25,144,1.8225,0.131492,877.915
2106,KB1,ARQ,Default,200,1,0,25,144,1.8195,0.131492,879.362
2107,KB1,ARQ,Default,200,1,0,25,144,2.1672,0.131492,738.28
2108,KB1,ARQ,Default,200,1,0,25,144,1.8326,0.131492,873.077
2109,KB1,ARQ,Default,200,1,0,25,144,1.8647,0.131492,858.047
2110,KB1,ARQ,Default,200,1,0,25,144,1.8373,0.131492,870.843
2111,KB1,ARQ,Default,200,1,0,25,144,1.823,0.131492,877.674
2112,KB1,ARQ,Default,200,1,0,25,144,1.8209,0.131492,878.686
2113,KB1,ARQ,Default,200,1,0,25,144,1.8191,0.131492,879.556
2114,KB1,ARQ,Default,200,1,0,25,144,1.8373,0.131492,870.843
2115,KB1,ARQ,Default,200,1,0,25,144,1.8227,0.131492,877.819
2116,KB1,ARQ,Default,200,1,0,25,144,1.912,0.131492,836.82
2117,KB1,ARQ,Default,200,1,0,25,144,1.8184,0.131492,879.894
2118,KB1,ARQ,Default,200,1,0,25,144,1.8273,0.131492,875.609
2119,KB1,ARQ,Default,200,1,0,25,144,1.8394,0.131492,869.849
2120,KB1,ARQ,Default,200,1,0,25,144,1.894,0.131492,844.773
2121,KB1,ARQ,Default,200,1,0,25,144,1.8366,0.131492,871.175
2122,KB1,ARQ,Default,200,1,0,25,144,1.8301,0.131492,874.269
2123,KB1,ARQ,Default,200,1,0,25,144,1.8286,0.131492,874.986
2124,KB1,ARQ,Default,200,1,0,25,144,1.8403,0.131492,869.423
2125,KB1,ARQ,Default,200,1,0,25,144,1.8124,0.131492,882.807
2126,KB1,ARQ,Default,200,1,0,25,144,1.8348,0.131492,872.03
2127,KB1,ARQ,Default,200,1,0,25,144,1.8333,0.131492,872.743
2128,KB1,ARQ,Default,200,1,0,25,144,1.8367,0.131492,871.128
2129,KB1,ARQ,Default,200,1,0,25,144,1.8311,0.131492,873.792
2130,KB1,ARQ,Default,200,1,0,25,144,1.8342,0.131492,872.315
2131,KB1,ARQ,Default,200,1,0,25,144,1.8346,0.131492,872.125
2132,KB1,ARQ,Default,200,1,0,25,144,1.833,0.131492,872.886
2133,KB1,ARQ,Default,200,1,0,25,144,1.8239,0.131492,877.241
2134,KB1,ARQ,Default,200,1,0,25,144,1.8338,0.131492,872.505
2135,KB1,ARQ,Default,200,1,0,25,144,1.847,0.131492,866.27
2136,KB1,ARQ,Default,200,1,0,25,144,1.8263,0.131492,876.088
2137,KB1,ARQ,Default,200,1,0,25,144,1.8359,0.131492,871.507
2138,KB1,ARQ,Default,200,1,0,25,144,1.8217,0.131492,878.3
2139,KB1,ARQ,Default,200,1,0,25,144,1.8237,0.131492,877.337
2140,KB1,ARQ,Default,200,1,0,25,144,1.8256,0.131492,876.424
2141,KB1,ARQ,Default,200,1,0,25,144,1.8383,0.131492,870.369
2142,KB1,ARQ,Default,200,1,0,25,144,1.8213,0.131492,878.493
2143,KB1,ARQ,Default,200,1,0,25,144,1.8345,0.131492,872.172
2144,KB1,ARQ,Default,200,1,0,25,144,1.8275,0.131492,875.513
2145,KB1,ARQ,Default,200,1,0,25,144,1.8274,0.131492,875.561
2146,KB1,ARQ,Default,200,1,0,25,144,1.8309,0.131492,873.887
2147,KB1,ARQ,Default,200,1,0,25,144,1.8682,0.131492,856.439
2148,KB1,ARQ,Default,200,1,0,25,144,2.0043,0.131492,798.284
2149,KB1,ARQ,Default,200,1,0,25,144,1.8206,0.131492,878.831
2150,KB1,ARQ,Default,200,1,0,25,144,1.8222,0.131492,878.059
2151,KB1,ARQ,Default,200,1,0,25,144,1.8346,0.131492,872.125
2152,KB1,ARQ,Default,200,1,0,25,144,1.8173,0.131492,880.427
2153,KB1,ARQ,Default,200,1,0,25,144,1.8174,0.131492,880.379
2154,KB1,ARQ,Default,200,1,0,25,144,1.8318,0.131492,873.458
2155,KB1,ARQ,Default,200,1,0,25,144,1.8202,0.131492,879.024
2156,KB1,ARQ,Default,200,1,0,25,144,1.8136,0.131492,882.223
2157,KB1,ARQ,Default,200,1,0,25,144,1.8757,0.131492,853.015
2158,KB1,ARQ,Default,200,1,0,25,144,1.8329,0.131492,872.934
2159,KB1,ARQ,Default,200,1,0,25,144,1.8336,0.131492,872.6
2160,KB1,ARQ,Default,200,1,0,25,144,1.8239,0.131492,877.241
2161,KB1,ARQ,Default,200,1,0,25,144,1.8303,0.131492,874.174
2162,KB1,ARQ,Default,200,1,0,25,144,1.8304,0.131492,874.126
2163,KB1,ARQ,Default,200,1,0,25,144,1.8328,0.131492,872.981
2164,KB1,ARQ,Default,200,1,0,25,144,1.8288,0.131492,874.891
2165,KB1,ARQ,Default,200,1,0,25,144,1.9319,0.131492,828.2
2166,KB1,ARQ,Default,200,1,0,25,144,1.8143,0.131492,881.883
2167,KB1,ARQ,Default,200,1,0,25,144,1.8394,0.131492,869.849
2168,KB1,ARQ,Default,200,1,0,25,144,1.8154,0.131492,881.348
2169,KB1,ARQ,Default,200,1,0,25,144,1.8223,0.131492,878.011
2170,KB1,ARQ,Default,200,1,0,25,144,1.8337,0.131492,872.553
2171,KB1,ARQ,Default,200,1,0,25,144,1.8255,0.131492,876.472
2172,KB1,ARQ,Default,200,1,0,25,144,1.9695,0.131492,812.389
2173,KB1,ARQ,Default,200,1,0,25,144,1.8218,0.131492,878.252
2174,KB1,ARQ,Default,200,1,0,25,144,1.8434,0.131492,867.961
2175,KB1,ARQ,Default,200,1,0,25,144,1.8521,0.131492,863.884
2176,KB1,ARQ,Default,200,1,0,25,144,1.8291,0.131492,874.747
2177,KB1,ARQ,Default,200,1,0,25,144,1.8474,0.131492,866.082
2178,KB1,ARQ,Default,200,1,0,25,144,1.826,0.131492,876.232
2179,KB1,ARQ,Default,200,1,0,25,144,1.8281,0.131492,875.226
2180,KB1,ARQ,Default,200,1,0,25,144,1.9469,0.131492,821.819
2181,KB1,ARQ,Default,200,1,0,25,144,2.0728,0.131492,771.903
2182,KB1,ARQ,Default,200,1,0,25,144,1.8272,0.131492,875.657
2183,KB1,ARQ,Default,200,1,0,25,144,1.8304,0.131492,874.126
2184,KB1,ARQ,Default,200,1,0,25,144,1.8347,0.131492,872.077
2185,KB1,ARQ,Default,200,1,0,25,144,1.8244,0.131492,877.001
2186,KB1,ARQ,Default,200,1,0,25,144,1.8427,0.131492,868.291
2187,KB1,ARQ,Default,200,1,0,25,144,1.8154,0.131492,881.348
2188,KB1,ARQ,Default,200,1,0,25,144,1.8972,0.131492,843.348
2189,KB1,ARQ,Default,200,1,0,25,144,2.0417,0.131492,783.661
2190,KB1,ARQ,Default,200,1,0,25,144,1.8234,0.131492,877.482
2191,KB1,ARQ,Default,200,1,0,25,144,1.835,0.131492,871.935
2192,KB1,ARQ,Default,200,1,0,25,144,1.831,0.131492,873.839
2193,KB1,ARQ,Default,200,1,0,25,144,1.8392,0.131492,869.943
2194,KB1,ARQ,Default,200,1,0,25,144,1.8305,0.131492,874.078
2195,KB1,ARQ,Default,200,1,0,25,144,1.8221,0.131492,878.108
2196,KB1,ARQ,Default,200,1,0,25,144,1.8975,0.131492,843.215
2197,KB1,ARQ,Default,200,1,0,25,144,1.8264,0.131492,876.04
2198,KB1,ARQ,Default,200,1,0,25,144,1.8458,0.131492,866.833
2199,KB1,ARQ,Default,200,1,0,25,144,1.8286,0.131492,874.986
2200,KB1,ARQ,Default,200,1,0,25,144,1.8195,0.131492,879.362
2201,KB1,ARQ,Default,200,1,0,25,144,1.816,0.131492,881.057
2202,KB1,ARQ,Default,200,1,0,25,144,1.8278,0.131492,875.369
2203,KB1,ARQ,Default,200,1,0,25,144,1.8163,0.131492,880.912
2204,KB1,ARQ,Default,200,1,0,25,144,1.9284,0.131492,829.703
2205,KB1,ARQ,Default,200,1,0,25,144,1.8223,0.131492,878.011
2206,KB1,ARQ,Default,200,1,0,25,144,1.8385,0.131492,870.275
2207,KB1,ARQ,Default,200,1,0,25,144,1.8236,0.131492,877.385
2208,KB1,ARQ,Default,200,1,0,25,144,1.834,0.131492,872.41
2209,KB1,ARQ,Default,200,1,0,25,144,1.836,0.131492,871.46
2210,KB1,ARQ,Default,200,1,0,25,144,1.838,0.131492,870.511
2211,KB1,ARQ,Default,200,1,0,25,144,1.8178,0.131492,880.185
2212,KB1,ARQ,Default,200,1,0,25,144,1.892,0.131492,845.666
2213,KB1,ARQ,Default,200,1,0,25,144,1.8348,0.131492,872.03
2214,KB1,ARQ,Default,200,1,0,25,144,1.8181,0.131492,880.04
2215,KB1,ARQ,Default,200,1,0,25,144,1.8584,0.131492,860.956
2216,KB1,ARQ,Default,200,1,0,25,144,1.8218,0.131492,878.252
2217,KB1,ARQ,Default,200,1,0,25,144,1.821,0.131492,878.638
2218,KB1,ARQ,Default,200,1,0,25,144,1.817,0.131492,880.572
2219,KB1,ARQ,Default,200,1,0,25,144,1.8203,0.131492,878.976
2220,KB1,ARQ,Default,200,1,0,25,144,1.824,0.131492,877.193
2221,KB1,ARQ,Default,200,1,0,25,144,1.9836,0.131492,806.614
2222,KB1,ARQ,Default,200,1,0,25,144,1.8287,0.131492,874.938
2223,KB1,ARQ,Default,200,1,0,25,144,1.8344,0.131492,872.22
2224,KB1,ARQ,Default,200,1,0,25,144,1.8298,0.131492,874.413
2225,KB1,ARQ,Default,200,1,0,25,144,1.853,0.131492,863.465
2226,KB1,ARQ,Default,200,1,0,25,144,1.8217,0.131492,878.3
2227,KB1,ARQ,Default,200,1,0,25,144,1.8259,0.131492,876.28
2228,KB1,ARQ,Default,200,1,0,25,144,1.8132,0.131492,882.418
2229,KB1,ARQ,Default,200,1,0,25,144,1.9069,0.131492,839.058
2230,KB1,ARQ,Default,200,1,0,25,144,1.8377,0.131492,870.654
2231,KB1,ARQ,Default,200,1,0,25,144,1.821,0.131492,878.638
2232,KB1,ARQ,Default,200,1,0,25,144,1.8117,0.131492,883.148
2233,KB1,ARQ,Default,200,1,0,25,144,1.8311,0.131492,873.792
2234,KB1,ARQ,Default,200,1,0,25,144,1.825,0.131492,876.712
2235,KB1,ARQ,Default,200,1,0,25,144,1.8266,0.131492,875.944
2236,KB1,ARQ,Default,200,1,0,25,144,1.8291,0.131492,874.747
2237,KB1,ARQ,Default,200,1,0,25,144,1.8901,0.131492,846.516
2238,KB1,ARQ,Default,200,1,0,25,144,1.8185,0.131492,879.846
2239,KB1,ARQ,Default,200,1,0,25,144,1.8213,0.131492,878.493
2240,KB1,ARQ,Default,200,1,0,25,144,1.8267,0.131492,875.896
2241,KB1,ARQ,Default,200,1,0,25,144,1.8433,0.131492,868.008
2242,KB1,ARQ,Default,200,1,0,25,144,1.8287,0.131492,874.938
2243,KB1,ARQ,Default,200,1,0,25,144,1.8227,0.131492,877.819
2244,KB1,ARQ,Default,200,1,0,25,144,1.8188,0.131492,879.701
2245,KB1,ARQ,Default,200,1,0,25,144,1.818,0.131492,880.088
2246,KB1,ARQ,Default,200,1,0,25,144,1.9003,0.131492,841.972
2247,KB1,ARQ,Default,200,1,0,25,144,1.8471,0.131492,866.223
2248,KB1,ARQ,Default,200,1,0,25,144,1.8113,0.131492,883.343
2249,KB1,ARQ,Default,200,1,0,25,144,1.8374,0.131492,870.796
2250,KB1,ARQ,Default,200,1,0,25,144,1.8316,0.131492,873.553
2251,KB1,ARQ,Default,200,1,0,25,144,1.8329,0.131492,872.934
2252,KB1,ARQ,Default,200,1,0,25,144,1.8221,0.131492,878.108
2253,KB1,ARQ,Default,200,1,0,25,144,1.8238,0.131492,877.289
2254,KB1,ARQ,Default,200,1,0,25,144,1.8745,0.131492,853.561
2255,KB1,ARQ,Default,200,1,0,25,144,1.8378,0.131492,870.606
2256,KB1,ARQ,Default,200,1,0,25,144,1.8466,0.131492,866.457
2257,KB1,ARQ,Default,200,1,0,25,144,1.8414,0.131492,868.904
2258,KB1,ARQ,Default,200,1,0,25,144,1.8356,0.131492,871.65
2259,KB1,ARQ,Default,200,1,0,25,144,1.8211,0.131492,878.59
2260,KB1,ARQ,Default,200,1,0,25,144,1.8425,0.131492,868.385
2261,KB1,ARQ,Default,200,1,0,25,144,1.8362,0.131492,871.365
2262,KB1,ARQ,Default,200,1,0,25,144,1.836,0.131492,871.46
2263,KB1,ARQ,Default,200,1,0,25,144,1.9425,0.131492,823.681
2264,KB1,ARQ,Default,200,1,0,25,144,1.8827,0.131492,849.843
2265,KB1,ARQ,Default,200,1,0,25,144,1.8283,0.131492,875.13
2266,KB1,ARQ,Default,200,1,0,25,144,1.8389,0.131492,870.085
2267,KB1,ARQ,Default,200,1,0,25,144,1.824,0.131492,877.193
2268,KB1,ARQ,Default,200,1,0,25,144,1.8327,0.131492,873.029
2269,KB1,ARQ,Default,200,1,0,25,144,1.8465,0.131492,866.504
2270,KB1,ARQ,Default,200,1,0,25,144,1.8708,0.131492,855.249
2271,KB1,ARQ,Default,200,1,0,25,144,1.8352,0.131492,871.84
2272,KB1,ARQ,Default,200,1,0,25,144,1.8323,0.131492,873.219
2273,KB1,ARQ,Default,200,1,0,25,144,1.8397,0.131492,869.707
2274,KB1,ARQ,Default,200,1,0,25,144,1.8325,0.131492,873.124
2275,KB1,ARQ,Default,200,1,0,25,144,1.8128,0.131492,882.613
2276,KB1,ARQ,Default,200,1,0,25,144,1.8683,0.131492,856.394
2277,KB1,ARQ,Default,200,1,0,25,144,1.8446,0.131492,867.397
2278,KB1,ARQ,Default,200,1,0,25,144,1.8447,0.131492,867.35
2279,KB1,ARQ,Default,200,1,0,25,144,1.8683,0.131492,856.394
2280,KB1,ARQ,Default,200,1,0,25,144,1.821,0.131492,878.638
2281,KB1,ARQ,Default,200,1,0,25,144,1.8359,0.131492,871.507
2282,KB1,ARQ,Default,200,1,0,25,144,1.8194,0.131492,879.411
2283,KB1,ARQ,Default,200,1,0,25,144,1.8222,0.131492,878.059
2284,KB1,ARQ,Default,200,1,0,25,144,1.8263,0.131492,876.088
2285,KB1,ARQ,Default,200,1,0,25,144,1.8598,0.131492,860.308
2286,KB1,ARQ,Default,200,1,0,25,144,1.8257,0.131492,876.376
2287,KB1,ARQ,Default,200,1,0,25,144,1.9396,0.131492,824.912
2288,KB1,ARQ,Default,200,1,0,25,144,1.8245,0.131492,876.953
2289,KB1,ARQ,Default,200,1,0,25,144,1.8237,0.131492,877.337
2290,KB1,ARQ,Default,200,1,0,25,144,1.8345,0.131492,872.172
2291,KB1,ARQ,Default,200,1,0,25,144,1.8217,0.131492,878.3
2292,KB1,ARQ,Default,200,1,0,25,144,1.844,0.131492,867.679
2293,KB1,ARQ,Default,200,1,0,25,144,1.9199,0.131492,833.377
2294,KB1,ARQ,Default,200,1,0,25,144,2.0062,0.131492,797.528
2295,KB1,ARQ,Default,200,1,0,25,144,1.8653,0.131492,857.771
2296,KB1,ARQ,Default,200,1,0,25,144,1.8304,0.131492,874.126
2297,KB1,ARQ,Default,200,1,0,25,144,1.8187,0.131492,879.749
2298,KB1,ARQ,Default,200,1,0,25,144,1.8196,0.131492,879.314
2299,KB1,ARQ,Default,200,1,0,25,144,1.816,0.131492,881.057
2300,KB1,ARQ,Default,200,1,0,25,144,1.8448,0.131492,867.303
2301,KB1,ARQ,Default,200,1,0,25,144,1.8201,0.131492,879.073
2302,KB1,ARQ,Default,200,1,0,25,144,1.9744,0.131492,810.373
2303,KB1,ARQ,Default,200,1,0,25,144,1.9273,0.131492,830.177
2304,KB1,ARQ,Default,200,1,0,25,144,1.8362,0.131492,871.365
2305,KB1,ARQ,Default,200,1,0,25,144,1.8226,0.131492,877.867
2306,KB1,ARQ,Default,200,1,0,25,144,1.8435,0.131492,867.914
2307,KB1,ARQ,Default,200,1,0,25,144,1.8206,0.131492,878.831
2308,KB1,ARQ,Default,200,1,0,25,144,1.8278,0.131492,875.369
2309,KB1,ARQ,Default,200,1,0,25,144,1.834,0.131492,872.41
2310,KB1,ARQ,Default,200,1,0,25,144,1.8291,0.131492,874.747
2311,KB1,ARQ,Default,200,1,0,25,144,1.8352,0.131492,871.84
2312,KB1,ARQ,Default,200,1,0,25,144,1.8275,0.131492,875.513
2313,KB1,ARQ,Default,200,1,0,25,144,1.8411,0.131492,869.046
2314,KB1,ARQ,Default,200,1,0,25,144,1.8297,0.131492,874.46
2315,KB1,ARQ,Default,200,1,0,25,144,1.8296,0.131492,874.508
2316,KB1,ARQ,Default,200,1,0,25,144,1.8384,0.131492,870.322
2317,KB1,ARQ,Default,200,1,0,25,144,1.8457,0.131492,866.88
2318,KB1,ARQ,Default,200,1,0,25,144,1.8494,0.131492,865.145
2319,KB1,ARQ,Default,200,1,0,25,144,1.8235,0.131492,877.434
2320,KB1,ARQ,Default,200,1,0,25,144,1.8522,0.131492,863.838
2321,KB1,ARQ,Default,200,1,0,25,144,1.8498,0.131492,864.958
2322,KB1,ARQ,Default,200,1,0,25,144,1.8362,0.131492,871.365
2323,KB1,ARQ,Default,200,1,0,25,144,1.8302,0.131492,874.221
2324,KB1,ARQ,Default,200,1,0,25,144,1.8259,0.131492,876.28
2325,KB1,ARQ,Default,200,1,0,25,144,1.8448,0.131492,867.303
2326,KB1,ARQ,Default,200,1,0,25,144,1.8127,0.131492,882.661
2327,KB1,ARQ,Default,200,1,0,25,144,1.819,0.131492,879.604
2328,KB1,ARQ,Default,200,1,0,25,144,1.8665,0.131492,857.219
2329,KB1,ARQ,Default,200,1,0,25,144,1.8556,0.131492,862.255
2330,KB1,ARQ,Default,200,1,0,25,144,1.8246,0.131492,876.905
2331,KB1,ARQ,Default,200,1,0,25,144,1.8297,0.131492,874.46
2332,KB1,ARQ,Default,200,1,0,25,144,1.8201,0.131492,879.073
2333,KB1,ARQ,Default,200,1,0,25,144,1.8371,0.131492,870.938
2334,KB1,ARQ,Default,200,1,0,25,144,1.8213,0.131492,878.493
2335,KB1,ARQ,Default,200,1,0,25,144,1.8413,0.131492,868.951
2336,KB1,ARQ,Default,200,1,0,25,144,1.8829,0.131492,849.753
2337,KB1,ARQ,Default,200,1,0,25,144,2.0781,0.131492,769.934
2338,KB1,ARQ,Default,200,1,0,25,144,1.9247,0.131492,831.298
2339,KB1,ARQ,Default,200,1,0,25,144,1.8338,0.131492,872.505
2340,KB1,ARQ,Default,200,1,0,25,144,1.8383,0.131492,870.369
2341,KB1,ARQ,Default,200,1,0,25,144,1.8162,0.131492,880.96
2342,KB1,ARQ,Default,200,1,0,25,144,1.8316,0.131492,873.553
2343,KB1,ARQ,Default,200,1,0,25,144,1.8279,0.131492,875.321
2344,KB1,ARQ,Default,200,1,0,25,144,1.8314,0.131492,873.649
2345,KB1,ARQ,Default,200,1,0,25,144,1.8767,0.131492,852.56
2346,KB1,ARQ,Default,200,1,0,25,144,1.8166,0.131492,880.766
2347,KB1,ARQ,Default,200,1,0,25,144,1.8452,0.131492,867.115
2348,KB1,ARQ,Default,200,1,0,25,144,1.8103,0.131492,883.831
2349,KB1,ARQ,Default,200,1,0,25,144,1.8348,0.131492,872.03
2350,KB1,ARQ,Default,200,1,0,25,144,1.8288,0.131492,874.891
2351,KB1,ARQ,Default,200,1,0,25,144,1.8475,0.131492,866.035
2352,KB1,ARQ,Default,200,1,0,25,144,1.8389,0.131492,870.085
2353,KB1,ARQ,Default,200,1,0,25,144,1.8179,0.131492,880.136
2354,KB1,ARQ,Default,200,1,0,25,144,1.8486,0.131492,865.52
2355,KB1,ARQ,Default,200,1,0,25,144,1.92,0.131492,833.333
2356,KB1,ARQ,Default,200,1,0,25,144,1.8247,0.131492,876.856
2357,KB1,ARQ,Default,200,1,0,25,144,1.8129,0.131492,882.564
2358,KB1,ARQ,Default,200,1,0,25,144,1.8154,0.131492,881.348
2359,KB1,ARQ,Default,200,1,0,25,144,1.8179,0.131492,880.136
2360,KB1,ARQ,Default,200,1,0,25,144,1.8224,0.131492,877.963
2361,KB1,ARQ,Default,200,1,0,25,144,1.8559,0.131492,862.115
2362,KB1,ARQ,Default,200,1,0,25,144,1.8336,0.131492,872.6
2363,KB1,ARQ,Default,200,1,0,25,144,1.817,0.131492,880.572
2364,KB1,ARQ,Default,200,1,0,25,144,1.8229,0.131492,877.722
2365,KB1,ARQ,Default,200,1,0,25,144,1.838,0.131492,870.511
2366,KB1,ARQ,Default,200,1,0,25,144,1.8181,0.131492,880.04
2367,KB1,ARQ,Default,200,1,0,25,144,1.8331,0.131492,872.838
2368,KB1,ARQ,Default,200,1,0,25,144,1.8226,0.131492,877.867
2369,KB1,ARQ,Default,200,1,0,25,144,1.8492,0.131492,865.239
2370,KB1,ARQ,Default,200,1,0,25,144,1.827,0.131492,875.753
2371,KB1,ARQ,Default,200,1,0,25,144,1.8156,0.131492,881.251
2372,KB1,ARQ,Default,200,1,0,25,144,1.8695,0.131492,855.844
2373,KB1,ARQ,Default,200,1,0,25,144,1.8139,0.131492,882.077
2374,KB1,ARQ,Default,200,1,0,25,144,1.8318,0.131492,873.458
2375,KB1,ARQ,Default,200,1,0,25,144,1.8256,0.131492,876.424
2376,KB1,ARQ,Default,200,1,0,25,144,1.8362,0.131492,871.365
2377,KB1,ARQ,Default,200,1,0,25,144,1.9346,0.131492,827.044
2378,KB1,ARQ,Default,200,1,0,25,144,1.8197,0.131492,879.266
2379,KB1,ARQ,Default,200,1,0,25,144,1.8303,0.131492,874.174
2380,KB1,ARQ,Default,200,1,0,25,144,1.8249,0.131492,876.76
2381,KB1,ARQ,Default,200,1,0,25,144,1.93,0.131492,829.016
2382,KB1,ARQ,Default,200,1,0,25,144,1.8559,0.131492,862.115
2383,KB1,ARQ,Default,200,1,0,25,144,1.8173,0.131492,880.427
2384,KB1,ARQ,Default,200,1,0,25,144,1.8171,0.131492,880.524
2385,KB1,ARQ,Default,200,1,0,25,144,1.8104,0.131492,883.783
2386,KB1,ARQ,Default,200,1,0,25,144,1.8358,0.131492,871.555
2387,KB1,ARQ,Default,200,1,0,25,144,1.8346,0.131492,872.125
2388,KB1,ARQ,Default,200,1,0,25,144,1.8264,0.131492,876.04
2389,KB1,ARQ,Default,200,1,0,25,144,1.8206,0.131492,878.831
2390,KB1,ARQ,Default,200,1,0,25,144,1.8165,0.131492,880.815
2391,KB1,ARQ,Default,200,1,0,25,144,1.836,0.131492,871.46
2392,KB1,ARQ,Default,200,1,0,25,144,1.8128,0.131492,882.613
2393,KB1,ARQ,Default,200,1,0,25,144,1.8447,0.131492,867.35
2394,KB1,ARQ,Default,200,1,0,25,144,1.8758,0.131492,852.969
2395,KB1,ARQ,Default,200,1,0,25,144,1.8184,0.131492,879.894
2396,KB1,ARQ,Default,200,1,0,25,144,1.8207,0.131492,878.783
2397,KB1,ARQ,Default,200,1,0,25,144,1.8279,0.131492,875.321
2398,KB1,ARQ,Default,200,1,0,25,144,1.8365,0.131492,871.222
2399,KB1,ARQ,Default,200,1,0,25,144,1.873,0.131492,854.245
2400,KB1,ARQ,Default,200,1,0,25,144,1.8214,0.131492,878.445
2401,KB1,ARQ,Default,200,1,0,25,144,1.828,0.131492,875.274
2402,KB1,ARQ,Default,200,1,0,25,144,1.8851,0.131492,848.761
2403,KB1,ARQ,Default,200,1,0,25,144,1.8403,0.131492,869.423
2404,KB1,ARQ,Default,200,1,0,25,144,1.8419,0.131492,868.668
2405,KB1,ARQ,Default,200,1,0,25,144,1.8437,0.131492,867.82
2406,KB1,ARQ,Default,200,1,0,25,144,1.8192,0.131492,879.507
2407,KB1,ARQ,Default,200,1,0,25,144,1.8205,0.131492,878.879
2408,KB1,ARQ,Default,200,1,0,25,144,1.8412,0.131492,868.998
2409,KB1,ARQ,Default,200,1,0,25,144,1.8347,0.131492,872.077
2410,KB1,ARQ,Default,200,1,0,25,144,1.8662,0.131492,857.357
2411,KB1,ARQ,Default,200,1,0,25,144,1.8723,0.131492,854.564
2412,KB1,ARQ,Default,200,1,0,25,144,1.8231,0.131492,877.626
2413,KB1,ARQ,Default,200,1,0,25,144,1.8271,0.131492,875.705
2414,KB1,ARQ,Default,200,1,0,25,144,1.8429,0.131492,868.197
2415,KB1,ARQ,Default,200,1,0,25,144,1.8226,0.131492,877.867
2416,KB1,ARQ,Default,200,1,0,25,144,1.8659,0.131492,857.495
2417,KB1,ARQ,Default,200,1,0,25,144,1.8183,0.131492,879.943
2418,KB1,ARQ,Default,200,1,0,25,144,1.8733,0.131492,854.108
2419,KB1,ARQ,Default,200,1,0,25,144,1.8914,0.131492,845.934
2420,KB1,ARQ,Default,200,1,0,25,144,1.8377,0.131492,870.654
2421,KB1,ARQ,Default,200,1,0,25,144,1.8413,0.131492,868.951
2422,KB1,ARQ,Default,200,1,0,25,144,1.8456,0.131492,866.927
2423,KB1,ARQ,Default,200,1,0,25,144,1.8216,0.131492,878.349
2424,KB1,ARQ,Default,200,1,0,25,144,1.8315,0.131492,873.601
2425,KB1,ARQ,Default,200,1,0,25,144,1.8161,0.131492,881.009
2426,KB1,ARQ,Default,200,1,0,25,144,1.9192,0.131492,833.681
2427,KB1,ARQ,Default,200,1,0,25,144,1.8237,0.131492,877.337
2428,KB1,ARQ,Default,200,1,0,25,144,1.8424,0.131492,868.432
2429,KB1,ARQ,Default,200,1,0,25,144,1.8449,0.131492,867.256
2430,KB1,ARQ,Default,200,1,0,25,144,1.8138,0.131492,882.126
2431,KB1,ARQ,Default,200,1,0,25,144,1.8415,0.131492,868.857
2432,KB1,ARQ,Default,200,1,0,25,144,1.8178,0.131492,880.185
2433,KB1,ARQ,Default,200,1,0,25,144,1.8286,0.131492,874.986
2434,KB1,ARQ,Default,200,1,0,25,144,1.8322,0.131492,873.267
2435,KB1,ARQ,Default,200,1,0,25,144,1.882,0.131492,850.159
2436,KB1,ARQ,Default,200,1,0,25,144,1.8184,0.131492,879.894
2437,KB1,ARQ,Default,200,1,0,25,144,1.8321,0.131492,873.315
2438,KB1,ARQ,Default,200,1,0,25,144,1.823,0.131492,877.674
2439,KB1,ARQ,Default,200,1,0,25,144,1.8428,0.131492,868.244
2440,KB1,ARQ,Default,200,1,0,25,144,1.8181,0.131492,880.04
2441,KB1,ARQ,Default,200,1,0,25,144,1.8323,0.131492,873.219
2442,KB1,ARQ,Default,200,1,0,25,144,1.8267,0.131492,875.896
