ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency_bits,efficiency_frames,throughput
2609,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1043,0.854701,1,8974.11
2610,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1223,0.854701,1,7653.31
2611,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1069,0.854701,1,8755.85
2612,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1082,0.854701,1,8650.65
2613,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1929,0.854701,1,4852.26
2614,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1064,0.854701,1,8796.99
2615,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1059,0.854701,1,8838.53
2616,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1101,0.854701,1,8501.36
2617,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2618,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2619,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2620,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1056,0.854701,1,8863.64
2621,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2622,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1048,0.854701,1,8931.3
2623,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1041,0.854701,1,8991.35
2624,KB4,ARQ,Size_Medium,100,0.0001,1,13,2,0.1166,0.740741,0.866667,9262.44
2625,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1073,0.854701,1,8723.21
2626,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2627,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2628,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1042,0.854701,1,8982.73
2629,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2630,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1061,0.854701,1,8821.87
2631,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2632,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1106,0.854701,1,8462.93
2633,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.101,0.854701,1,9267.33
2634,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1022,0.854701,1,9158.51
2635,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1018,0.854701,1,9194.5
2636,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1022,0.854701,1,9158.51
2637,KB4,ARQ,Size_Medium,100,0.0001,1,13,2,0.1122,0.740741,0.866667,9625.67
2638,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1025,0.854701,1,9131.71
2639,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1075,0.854701,1,8706.98
2640,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1048,0.854701,1,8931.3
2641,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2642,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1042,0.854701,1,8982.73
2643,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2644,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2645,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2646,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1063,0.854701,1,8805.27
2647,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1043,0.854701,1,8974.11
2648,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2649,KB4,ARQ,Size_Medium,100,0.0001,1,13,2,0.1167,0.740741,0.866667,9254.5
2650,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1056,0.854701,1,8863.64
2651,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1043,0.854701,1,8974.11
2652,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1067,0.854701,1,8772.26
2653,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1128,0.793651,0.928571,8936.17
2654,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2655,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2656,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1038,0.854701,1,9017.34
2657,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1044,0.854701,1,8965.52
2658,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1061,0.854701,1,8821.87
2659,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1075,0.854701,1,8706.98
2660,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1019,0.854701,1,9185.48
2661,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1008,0.854701,1,9285.71
2662,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1016,0.854701,1,9212.6
2663,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1017,0.854701,1,9203.54
2664,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1019,0.854701,1,9185.48
2665,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1027,0.854701,1,9113.92
2666,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1096,0.854701,1,8540.15
2667,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1063,0.854701,1,8805.27
2668,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2669,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2670,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2671,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.104,0.854701,1,9000
2672,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.106,0.854701,1,8830.19
2673,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1062,0.854701,1,8813.56
2674,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1046,0.854701,1,8948.37
2675,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2676,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1036,0.854701,1,9034.75
2677,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1048,0.854701,1,8931.3
2678,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2679,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1091,0.854701,1,8579.29
2680,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1038,0.854701,1,9017.34
2681,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2682,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.106,0.854701,1,8830.19
2683,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1048,0.854701,1,8931.3
2684,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1059,0.854701,1,8838.53
2685,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1048,0.854701,1,8931.3
2686,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1517,0.854701,1,6170.07
2687,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1062,0.854701,1,8813.56
2688,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1392,0.854701,1,6724.14
2689,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1167,0.854701,1,8020.57
2690,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2691,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1074,0.854701,1,8715.08
2692,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1496,0.854701,1,6256.68
2693,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1067,0.854701,1,8772.26
2694,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2695,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1039,0.854701,1,9008.66
2696,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.114,0.793651,0.928571,8842.11
2697,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1056,0.854701,1,8863.64
2698,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1076,0.854701,1,8698.88
2699,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2700,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2701,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2702,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2703,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2704,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2705,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2706,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2707,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.113,0.793651,0.928571,8920.35
2708,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2709,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2710,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1044,0.854701,1,8965.52
2711,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1084,0.854701,1,8634.69
2712,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1129,0.793651,0.928571,8928.26
2713,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2714,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1043,0.854701,1,8974.11
2715,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1131,0.793651,0.928571,8912.47
2716,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2717,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1038,0.854701,1,9017.34
2718,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.107,0.854701,1,8747.66
2719,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1043,0.854701,1,8974.11
2720,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2721,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1022,0.854701,1,9158.51
2722,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1012,0.854701,1,9249.01
2723,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1024,0.854701,1,9140.62
2724,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1006,0.854701,1,9304.17
2725,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1079,0.854701,1,8674.7
2726,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2727,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2728,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1062,0.854701,1,8813.56
2729,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1036,0.854701,1,9034.75
2730,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2731,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2732,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1083,0.854701,1,8642.66
2733,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2734,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1032,0.854701,1,9069.77
2735,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1049,0.854701,1,8922.78
2736,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2737,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1117,0.854701,1,8379.59
2738,KB4,ARQ,Size_Medium,100,0.0001,1,13,2,0.1501,0.740741,0.866667,7195.2
2739,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1192,0.854701,1,7852.35
2740,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1068,0.854701,1,8764.04
2741,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1118,0.854701,1,8372.09
2742,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1152,0.854701,1,8125
2743,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.103,0.854701,1,9087.38
2744,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1152,0.793651,0.928571,8750
2745,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2746,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1068,0.854701,1,8764.04
2747,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1061,0.854701,1,8821.87
2748,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1037,0.854701,1,9026.04
2749,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.106,0.854701,1,8830.19
2750,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2751,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1163,0.793651,0.928571,8667.24
2752,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2753,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1035,0.854701,1,9043.48
2754,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2755,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2756,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2757,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1038,0.854701,1,9017.34
2758,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1041,0.854701,1,8991.35
2759,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2760,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2761,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2762,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1121,0.793651,0.928571,8991.97
2763,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1038,0.854701,1,9017.34
2764,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1257,0.793651,0.928571,8019.09
2765,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1023,0.854701,1,9149.56
2766,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1015,0.854701,1,9221.67
2767,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1018,0.854701,1,9194.5
2768,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1091,0.793651,0.928571,9239.23
2769,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1093,0.793651,0.928571,9222.32
2770,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1094,0.793651,0.928571,9213.89
2771,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2772,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.104,0.854701,1,9000
2773,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1046,0.854701,1,8948.37
2774,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2775,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2776,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1044,0.854701,1,8965.52
2777,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2778,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1098,0.854701,1,8524.59
2779,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2780,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1021,0.854701,1,9167.48
2781,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1017,0.854701,1,9203.54
2782,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1011,0.854701,1,9258.16
2783,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1021,0.854701,1,9167.48
2784,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1015,0.854701,1,9221.67
2785,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2786,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2787,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.104,0.854701,1,9000
2788,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2789,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2790,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2791,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1062,0.854701,1,8813.56
2792,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1049,0.854701,1,8922.78
2793,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2794,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2795,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2796,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1279,0.854701,1,7318.22
2797,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2798,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1153,0.793651,0.928571,8742.41
2799,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2800,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1131,0.854701,1,8275.86
2801,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1937,0.854701,1,4832.21
2802,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2803,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1086,0.854701,1,8618.78
2804,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2805,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1038,0.854701,1,9017.34
2806,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1041,0.854701,1,8991.35
2807,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1129,0.793651,0.928571,8928.26
2808,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1049,0.854701,1,8922.78
2809,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2810,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1077,0.854701,1,8690.81
2811,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2812,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1082,0.854701,1,8650.65
2813,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1071,0.854701,1,8739.5
2814,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1068,0.854701,1,8764.04
2815,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1043,0.854701,1,8974.11
2816,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2817,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2818,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2819,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2820,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1044,0.854701,1,8965.52
2821,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2822,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2823,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1152,0.793651,0.928571,8750
2824,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2825,KB4,ARQ,Size_Medium,100,0.0001,1,13,2,0.1151,0.740741,0.866667,9383.15
2826,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.113,0.793651,0.928571,8920.35
2827,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2828,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2829,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1046,0.854701,1,8948.37
2830,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1069,0.854701,1,8755.85
2831,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1063,0.854701,1,8805.27
2832,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2833,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1062,0.854701,1,8813.56
2834,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.104,0.854701,1,9000
2835,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1042,0.854701,1,8982.73
2836,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1052,0.854701,1,8897.34
2837,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1063,0.854701,1,8805.27
2838,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2839,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1018,0.854701,1,9194.5
2840,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1023,0.854701,1,9149.56
2841,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1106,0.793651,0.928571,9113.92
2842,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1016,0.854701,1,9212.6
2843,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1061,0.854701,1,8821.87
2844,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1049,0.854701,1,8922.78
2845,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2846,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1059,0.854701,1,8838.53
2847,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1049,0.854701,1,8922.78
2848,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1051,0.854701,1,8905.8
2849,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1041,0.854701,1,8991.35
2850,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.108,0.854701,1,8666.67
2851,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2852,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2853,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1129,0.793651,0.928571,8928.26
2854,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2855,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1056,0.854701,1,8863.64
2856,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1048,0.854701,1,8931.3
2857,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2858,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1112,0.793651,0.928571,9064.75
2859,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.1114,0.793651,0.928571,9048.47
2860,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2861,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2862,KB4,ARQ,Size_Medium,100,0.0001,1,13,1,0.113,0.793651,0.928571,8920.35
2863,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1083,0.854701,1,8642.66
2864,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1055,0.854701,1,8872.04
2865,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2866,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1111,0.854701,1,8424.84
2867,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1097,0.854701,1,8532.36
2868,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1045,0.854701,1,8956.94
2869,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1053,0.854701,1,8888.89
2870,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1025,0.854701,1,9131.71
2871,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1025,0.854701,1,9131.71
2872,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1028,0.854701,1,9105.06
2873,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1011,0.854701,1,9258.16
2874,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1073,0.854701,1,8723.21
2875,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1023,0.854701,1,9149.56
2876,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1025,0.854701,1,9131.71
2877,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2878,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1034,0.854701,1,9052.22
2879,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
2880,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1047,0.854701,1,8939.83
2881,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1063,0.854701,1,8805.27
2882,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1043,0.854701,1,8974.11
2883,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1064,0.854701,1,8796.99
2884,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1058,0.854701,1,8846.88
2885,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1057,0.854701,1,8855.25
2886,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1066,0.854701,1,8780.49
2887,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1036,0.854701,1,9034.75
2888,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1031,0.854701,1,9078.56
2889,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.105,0.854701,1,8914.29
2890,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1083,0.854701,1,8642.66
2891,KB4,ARQ,Size_Medium,100,0.0001,1,13,0,0.1054,0.854701,1,8880.46
