ID,scheme,BER,state,total_frames,retransmission,time(ms),efficiency,throughput
3623,HARQ,0.005,1,50,0,2.3758,0.8,673.457
3624,HARQ,0.005,1,50,0,2.4423,0.8,655.12
3625,HARQ,0.005,1,50,1,2.3263,0.784314,687.787
3626,HARQ,0.005,1,50,0,2.2891,0.8,698.965
3627,HARQ,0.005,1,50,0,2.3144,0.8,691.324
3628,HARQ,0.005,1,50,0,2.2783,0.8,702.278
3629,HARQ,0.005,1,50,1,2.6853,0.784314,595.837
3630,HARQ,0.005,1,50,2,2.4796,0.769231,645.265
3631,HARQ,0.005,1,50,0,2.4429,0.8,654.959
3632,HARQ,0.005,1,50,1,2.401,0.784314,666.389
3633,HARQ,0.005,1,50,0,2.3018,0.8,695.108
3634,HARQ,0.005,1,50,1,2.3127,0.784314,691.832
3635,HARQ,0.005,1,50,0,2.3285,0.8,687.138
3636,HARQ,0.005,1,50,1,2.5953,0.784314,616.499
3637,HARQ,0.005,1,50,0,2.4152,0.8,662.471
3638,HARQ,0.005,1,50,0,2.2894,0.8,698.873
3639,HARQ,0.005,1,50,0,2.3785,0.8,672.693
3640,HARQ,0.005,1,50,1,2.3927,0.784314,668.701
3641,HARQ,0.005,1,50,0,2.3054,0.8,694.023
3642,HARQ,0.005,1,50,1,2.5911,0.784314,617.498
3643,HARQ,0.005,1,50,2,3.0663,0.769231,521.802
3644,HARQ,0.005,1,50,0,2.3072,0.8,693.481
3645,HARQ,0.005,1,50,0,2.3165,0.8,690.697
3646,HARQ,0.005,1,50,0,2.2848,0.8,700.28
3647,HARQ,0.005,1,50,0,2.3539,0.8,679.723
3648,HARQ,0.005,1,50,0,2.2773,0.8,702.586
3649,HARQ,0.005,1,50,1,2.5639,0.784314,624.049
3650,HARQ,0.005,1,50,0,2.3669,0.8,675.99
3651,HARQ,0.005,1,50,0,2.4818,0.8,644.693
3652,HARQ,0.005,1,50,0,2.3353,0.8,685.137
3653,HARQ,0.005,1,50,0,2.3007,0.8,695.441
3654,HARQ,0.005,1,50,0,2.3218,0.8,689.121
3655,HARQ,0.005,1,50,0,2.3009,0.8,695.38
3656,HARQ,0.005,1,50,0,2.5603,0.8,624.927
3657,HARQ,0.005,1,50,2,2.3806,0.769231,672.099
3658,HARQ,0.005,1,50,0,2.2951,0.8,697.137
3659,HARQ,0.005,1,50,1,2.4445,0.784314,654.531
3660,HARQ,0.005,1,50,0,2.2809,0.8,701.477
3661,HARQ,0.005,1,50,2,2.4327,0.769231,657.705
3662,HARQ,0.005,1,50,1,2.9813,0.784314,536.679
3663,HARQ,0.005,1,50,0,2.4605,0.8,650.274
3664,HARQ,0.005,1,50,0,2.3266,0.8,687.699
3665,HARQ,0.005,1,50,0,2.3848,0.8,670.916
3666,HARQ,0.005,1,50,0,2.3302,0.8,686.636
3667,HARQ,0.005,1,50,1,2.8367,0.784314,564.036
3668,HARQ,0.005,1,50,1,2.4595,0.784314,650.539
3669,HARQ,0.005,1,50,2,2.5062,0.769231,638.417
3670,HARQ,0.005,1,50,0,2.2807,0.8,701.539
3671,HARQ,0.005,1,50,2,2.4294,0.769231,658.599
3672,HARQ,0.005,1,50,0,2.2999,0.8,695.682
3673,HARQ,0.005,1,50,0,2.2727,0.8,704.008
3674,HARQ,0.005,1,50,0,2.3174,0.8,690.429
3675,HARQ,0.005,1,50,2,2.486,0.769231,643.604
3676,HARQ,0.005,1,50,0,2.3408,0.8,683.527
3677,HARQ,0.005,1,50,0,2.3471,0.8,681.692
3678,HARQ,0.005,1,50,0,2.3224,0.8,688.942
3679,HARQ,0.005,1,50,0,2.4841,0.8,644.096
3680,HARQ,0.005,1,50,0,2.2769,0.8,702.71
3681,HARQ,0.005,1,50,0,2.5083,0.8,637.882
3682,HARQ,0.005,1,50,0,2.2876,0.8,699.423
3683,HARQ,0.005,1,50,0,2.4455,0.8,654.263
3684,HARQ,0.005,1,50,0,2.2797,0.8,701.847
3685,HARQ,0.005,1,50,0,2.2912,0.8,698.324
3686,HARQ,0.005,1,50,0,2.2755,0.8,703.142
3687,HARQ,0.005,1,50,0,2.47,0.8,647.773
3688,HARQ,0.005,1,50,0,2.3299,0.8,686.725
3689,HARQ,0.005,1,50,0,2.4641,0.8,649.324
3690,HARQ,0.005,1,50,0,2.3683,0.8,675.59
3691,HARQ,0.005,1,50,0,2.392,0.8,668.896
3692,HARQ,0.005,1,50,1,2.3432,0.784314,682.827
3693,HARQ,0.005,1,50,1,2.4665,0.784314,648.692
3694,HARQ,0.005,1,50,0,2.2734,0.8,703.792
3695,HARQ,0.005,1,50,0,2.4028,0.8,665.89
3696,HARQ,0.005,1,50,0,2.316,0.8,690.846
3697,HARQ,0.005,1,50,0,2.311,0.8,692.341
3698,HARQ,0.005,1,50,0,2.2757,0.8,703.08
3699,HARQ,0.005,1,50,0,2.5658,0.8,623.587
3700,HARQ,0.005,1,50,0,2.6338,0.8,607.487
3701,HARQ,0.005,1,50,0,2.3399,0.8,683.79
3702,HARQ,0.005,1,50,0,2.2824,0.8,701.016
3703,HARQ,0.005,1,50,0,2.5461,0.8,628.412
3704,HARQ,0.005,1,50,0,2.5582,0.8,625.44
3705,HARQ,0.005,1,50,0,2.4691,0.8,648.009
3706,HARQ,0.005,1,50,0,2.4533,0.8,652.183
3707,HARQ,0.005,1,50,1,8.0163,0.784314,199.593
3708,HARQ,0.005,1,50,1,4.0204,0.784314,397.97
3709,HARQ,0.005,1,50,0,3.8269,0.8,418.093
3710,HARQ,0.005,1,50,0,3.8116,0.8,419.771
3711,HARQ,0.005,1,50,1,4.2711,0.784314,374.611
3712,HARQ,0.005,1,50,0,3.8253,0.8,418.268
3713,HARQ,0.005,1,50,0,3.7807,0.8,423.202
3714,HARQ,0.005,1,50,0,3.813,0.8,419.617
3715,HARQ,0.005,1,50,0,3.7916,0.8,421.985
3716,HARQ,0.005,1,50,0,4.2102,0.8,380.029
3717,HARQ,0.005,1,50,0,3.9238,0.8,407.768
3718,HARQ,0.005,1,50,0,3.8519,0.8,415.379
3719,HARQ,0.005,1,50,0,2.3239,0.8,688.498
3720,HARQ,0.005,1,50,0,2.7169,0.8,588.906
3721,HARQ,0.005,1,50,0,2.4912,0.8,642.261
3722,HARQ,0.005,1,50,0,3.4488,0.8,463.929
3723,HARQ,0.005,1,50,1,4.3464,0.784314,368.121
3724,HARQ,0.005,1,50,0,3.2348,0.8,494.621
3725,HARQ,0.005,1,50,2,3.6545,0.769231,437.816
3726,HARQ,0.005,1,50,0,3.8143,0.8,419.474
3727,HARQ,0.005,1,50,0,2.8521,0.8,560.99
3728,HARQ,0.005,1,50,0,2.4103,0.8,663.818
3729,HARQ,0.005,1,50,0,2.4143,0.8,662.718
3730,HARQ,0.005,1,50,0,2.4361,0.8,656.787
3731,HARQ,0.005,1,50,1,2.9201,0.784314,547.926
3732,HARQ,0.005,1,50,0,2.417,0.8,661.978
3733,HARQ,0.005,1,50,0,2.3931,0.8,668.589
3734,HARQ,0.005,1,50,0,2.4632,0.8,649.562
3735,HARQ,0.005,1,50,1,2.4292,0.784314,658.653
3736,HARQ,0.005,1,50,0,2.4074,0.8,664.617
3737,HARQ,0.005,1,50,0,2.457,0.8,651.201
3738,HARQ,0.005,1,50,1,2.5243,0.784314,633.839
3739,HARQ,0.005,1,50,0,2.4543,0.8,651.917
3740,HARQ,0.005,1,50,1,2.4561,0.784314,651.439
3741,HARQ,0.005,1,50,0,2.3766,0.8,673.231
3742,HARQ,0.005,1,50,0,2.4212,0.8,660.829
3743,HARQ,0.005,1,50,0,2.4442,0.8,654.611
3744,HARQ,0.005,1,50,0,2.4721,0.8,647.223
3745,HARQ,0.005,1,50,2,2.5574,0.769231,625.635
3746,HARQ,0.005,1,50,0,2.5194,0.8,635.072
3747,HARQ,0.005,1,50,1,2.5621,0.784314,624.488
3748,HARQ,0.005,1,50,0,2.4097,0.8,663.983
3749,HARQ,0.005,1,50,0,2.4235,0.8,660.202
3750,HARQ,0.005,1,50,1,2.5084,0.784314,637.857
3751,HARQ,0.005,1,50,0,2.596,0.8,616.333
3752,HARQ,0.005,1,50,0,2.5726,0.8,621.939
3753,HARQ,0.005,1,50,0,2.3613,0.8,677.593
3754,HARQ,0.005,1,50,0,2.4056,0.8,665.115
3755,HARQ,0.005,1,50,0,2.3962,0.8,667.724
3756,HARQ,0.005,1,50,0,2.5217,0.8,634.493
3757,HARQ,0.005,1,50,0,2.5185,0.8,635.299
3758,HARQ,0.005,1,50,0,2.4231,0.8,660.311
3759,HARQ,0.005,1,50,0,2.3664,0.8,676.133
3760,HARQ,0.005,1,50,0,2.4041,0.8,665.53
3761,HARQ,0.005,1,50,0,2.4423,0.8,655.12
3762,HARQ,0.005,1,50,0,2.4422,0.8,655.147
3763,HARQ,0.005,1,50,0,2.4132,0.8,663.02
3764,HARQ,0.005,1,50,0,2.4203,0.8,661.075
3765,HARQ,0.005,1,50,0,2.4593,0.8,650.592
3766,HARQ,0.005,1,50,0,2.5434,0.8,629.079
3767,HARQ,0.005,1,50,1,2.6415,0.784314,605.716
3768,HARQ,0.005,1,50,0,2.4895,0.8,642.699
3769,HARQ,0.005,1,50,0,2.5407,0.8,629.748
3770,HARQ,0.005,1,50,0,2.4002,0.8,666.611
3771,HARQ,0.005,1,50,0,2.4347,0.8,657.165
3772,HARQ,0.005,1,50,1,2.4424,0.784314,655.093
3773,HARQ,0.005,1,50,0,2.6762,0.8,597.863
3774,HARQ,0.005,1,50,1,2.4472,0.784314,653.808
3775,HARQ,0.005,1,50,1,2.5076,0.784314,638.06
3776,HARQ,0.005,1,50,0,2.409,0.8,664.176
3777,HARQ,0.005,1,50,0,2.4614,0.8,650.037
3778,HARQ,0.005,1,50,0,2.3534,0.8,679.867
3779,HARQ,0.005,1,50,0,2.3975,0.8,667.362
3780,HARQ,0.005,1,50,0,2.781,0.8,575.333
3781,HARQ,0.005,1,50,0,2.5238,0.8,633.965
3782,HARQ,0.005,1,50,0,2.3764,0.8,673.287
3783,HARQ,0.005,1,50,0,2.4135,0.8,662.938
3784,HARQ,0.005,1,50,0,2.3832,0.8,671.366
3785,HARQ,0.005,1,50,0,3.1204,0.8,512.755
3786,HARQ,0.005,1,50,0,2.5327,0.8,631.737
3787,HARQ,0.005,1,50,1,2.5393,0.784314,630.095
3788,HARQ,0.005,1,50,1,2.5789,0.784314,620.42
3789,HARQ,0.005,1,50,0,2.4249,0.8,659.821
3790,HARQ,0.005,1,50,0,2.456,0.8,651.466
3791,HARQ,0.005,1,50,0,2.4813,0.8,644.823
3792,HARQ,0.005,1,50,0,2.8215,0.8,567.074
3793,HARQ,0.005,1,50,2,2.4378,0.769231,656.329
3794,HARQ,0.005,1,50,0,2.4979,0.8,640.538
3795,HARQ,0.005,1,50,0,2.5098,0.8,637.501
3796,HARQ,0.005,1,50,0,2.5473,0.8,628.116
3797,HARQ,0.005,1,50,0,2.4826,0.8,644.486
3798,HARQ,0.005,1,50,1,2.8048,0.784314,570.451
3799,HARQ,0.005,1,50,0,2.5353,0.8,631.089
3800,HARQ,0.005,1,50,1,2.6756,0.784314,597.997
3801,HARQ,0.005,1,50,0,2.4049,0.8,665.308
3802,HARQ,0.005,1,50,0,2.3857,0.8,670.663
3803,HARQ,0.005,1,50,0,3.174,0.8,504.096
3804,HARQ,0.005,1,50,0,2.481,0.8,644.901
3805,HARQ,0.005,1,50,1,2.5929,0.784314,617.07
3806,HARQ,0.005,1,50,0,3.122,0.8,512.492
3807,HARQ,0.005,1,50,1,4.2385,0.784314,377.492
3808,HARQ,0.005,1,50,0,4.9932,0.8,320.436
3809,HARQ,0.005,1,50,0,4.0327,0.8,396.757
3810,HARQ,0.005,1,50,0,2.6515,0.8,603.432
3811,HARQ,0.005,1,50,2,2.8132,0.769231,568.747
3812,HARQ,0.005,1,50,0,2.4571,0.8,651.174
3813,HARQ,0.005,1,50,0,2.3238,0.8,688.527
3814,HARQ,0.005,1,50,0,2.3526,0.8,680.099
3815,HARQ,0.005,1,50,2,2.5039,0.769231,639.003
3816,HARQ,0.005,1,50,0,2.3975,0.8,667.362
3817,HARQ,0.005,1,50,0,3.0075,0.8,532.003
3818,HARQ,0.005,1,50,0,2.7323,0.8,585.587
3819,HARQ,0.005,1,50,0,2.3696,0.8,675.219
3820,HARQ,0.005,1,50,1,2.3238,0.784314,688.527
3821,HARQ,0.005,1,50,0,2.2771,0.8,702.648
3822,HARQ,0.005,1,50,0,2.2897,0.8,698.781
3823,HARQ,0.005,1,50,1,2.5882,0.784314,618.19
3824,HARQ,0.005,1,50,0,3.5308,0.8,453.155
3825,HARQ,0.005,1,50,0,2.3719,0.8,674.565
3826,HARQ,0.005,1,50,0,2.2829,0.8,700.863
3827,HARQ,0.005,1,50,0,2.3013,0.8,695.259
3828,HARQ,0.005,1,50,0,2.2631,0.8,706.995
3829,HARQ,0.005,1,50,2,2.3941,0.769231,668.31
3830,HARQ,0.005,1,50,0,2.8668,0.8,558.114
3831,HARQ,0.005,1,50,0,2.3027,0.8,694.836
3832,HARQ,0.005,1,50,1,2.3215,0.784314,689.21
3833,HARQ,0.005,1,50,0,2.3065,0.8,693.692
3834,HARQ,0.005,1,50,1,2.3218,0.784314,689.121
3835,HARQ,0.005,1,50,1,2.4517,0.784314,652.608
3836,HARQ,0.005,1,50,0,2.5672,0.8,623.247
3837,HARQ,0.005,1,50,0,3.1673,0.8,505.162
3838,HARQ,0.005,1,50,0,2.3044,0.8,694.324
3839,HARQ,0.005,1,50,0,2.3281,0.8,687.256
3840,HARQ,0.005,1,50,0,2.3885,0.8,669.876
3841,HARQ,0.005,1,50,2,2.6128,0.769231,612.37
3842,HARQ,0.005,1,50,1,2.6694,0.784314,599.386
3843,HARQ,0.005,1,50,0,3.896,0.8,410.678
3844,HARQ,0.005,1,50,0,2.4585,0.8,650.803
3845,HARQ,0.005,1,50,0,2.3131,0.8,691.712
3846,HARQ,0.005,1,50,0,2.7605,0.8,579.605
3847,HARQ,0.005,1,50,0,2.3045,0.8,694.294
3848,HARQ,0.005,1,50,0,2.6792,0.8,597.193
3849,HARQ,0.005,1,50,0,2.5221,0.8,634.392
3850,HARQ,0.005,1,50,0,2.4172,0.8,661.923
3851,HARQ,0.005,1,50,0,2.2876,0.8,699.423
3852,HARQ,0.005,1,50,2,2.3774,0.769231,673.004
3853,HARQ,0.005,1,50,0,2.2826,0.8,700.955
3854,HARQ,0.005,1,50,0,2.3695,0.8,675.248
3855,HARQ,0.005,1,50,0,2.8154,0.8,568.303
3856,HARQ,0.005,1,50,1,2.5262,0.784314,633.362
3857,HARQ,0.005,1,50,0,2.2824,0.8,701.016
3858,HARQ,0.005,1,50,1,2.4249,0.784314,659.821
3859,HARQ,0.005,1,50,0,2.315,0.8,691.145
3860,HARQ,0.005,1,50,0,2.446,0.8,654.129
3861,HARQ,0.005,1,50,0,2.5055,0.8,638.595
3862,HARQ,0.005,1,50,1,2.9308,0.784314,545.926
3863,HARQ,0.005,1,50,0,2.4123,0.8,663.267
3864,HARQ,0.005,1,50,0,2.3172,0.8,690.489
3865,HARQ,0.005,1,50,0,2.3435,0.8,682.739
3866,HARQ,0.005,1,50,1,2.8319,0.784314,564.992
3867,HARQ,0.005,1,50,1,2.4117,0.784314,663.432
3868,HARQ,0.005,1,50,0,2.4811,0.8,644.875
3869,HARQ,0.005,1,50,0,2.3859,0.8,670.606
3870,HARQ,0.005,1,50,0,2.3316,0.8,686.224
3871,HARQ,0.005,1,50,0,2.3096,0.8,692.761
3872,HARQ,0.005,1,50,0,2.2872,0.8,699.545
3873,HARQ,0.005,1,50,0,2.3866,0.8,670.41
3874,HARQ,0.005,1,50,0,2.3018,0.8,695.108
3875,HARQ,0.005,1,50,0,2.6225,0.8,610.105
3876,HARQ,0.005,1,50,2,2.3608,0.769231,677.736
3877,HARQ,0.005,1,50,0,2.3797,0.8,672.354
3878,HARQ,0.005,1,50,0,2.3322,0.8,686.048
3879,HARQ,0.005,1,50,0,2.8784,0.8,555.864
3880,HARQ,0.005,1,50,1,2.3906,0.784314,669.288
3881,HARQ,0.005,1,50,0,3.3471,0.8,478.026
3882,HARQ,0.005,1,50,0,2.2907,0.8,698.476
3883,HARQ,0.005,1,50,1,2.3512,0.784314,680.504
3884,HARQ,0.005,1,50,1,2.3437,0.784314,682.681
3885,HARQ,0.005,1,50,0,2.3214,0.8,689.239
3886,HARQ,0.005,1,50,1,2.3247,0.784314,688.261
3887,HARQ,0.005,1,50,1,2.4561,0.784314,651.439
3888,HARQ,0.005,1,50,2,2.5756,0.769231,621.214
3889,HARQ,0.005,1,50,0,2.423,0.8,660.338
3890,HARQ,0.005,1,50,1,2.327,0.784314,687.581
3891,HARQ,0.005,1,50,0,2.4993,0.8,640.179
3892,HARQ,0.005,1,50,0,2.2991,0.8,695.924
3893,HARQ,0.005,1,50,1,2.3506,0.784314,680.677
3894,HARQ,0.005,1,50,0,2.6632,0.8,600.781
3895,HARQ,0.005,1,50,0,2.3014,0.8,695.229
3896,HARQ,0.005,1,50,0,2.307,0.8,693.541
3897,HARQ,0.005,1,50,2,2.6542,0.769231,602.818
3898,HARQ,0.005,1,50,1,2.3272,0.784314,687.521
3899,HARQ,0.005,1,50,2,2.3873,0.769231,670.213
3900,HARQ,0.005,1,50,0,2.2697,0.8,704.939
3901,HARQ,0.005,1,50,0,2.7775,0.8,576.058
3902,HARQ,0.005,1,50,0,2.2804,0.8,701.631
3903,HARQ,0.005,1,50,1,2.4132,0.784314,663.02
3904,HARQ,0.005,1,50,0,2.2968,0.8,696.621
3905,HARQ,0.005,1,50,0,2.459,0.8,650.671
3906,HARQ,0.005,1,50,0,2.3111,0.8,692.311
3907,HARQ,0.005,1,50,0,2.4107,0.8,663.708
3908,HARQ,0.005,1,50,0,2.3226,0.8,688.883
3909,HARQ,0.005,1,50,0,2.7506,0.8,581.691
3910,HARQ,0.005,1,50,0,2.449,0.8,653.328
3911,HARQ,0.005,1,50,0,2.2917,0.8,698.172
3912,HARQ,0.005,1,50,0,2.294,0.8,697.472
3913,HARQ,0.005,1,50,1,2.3216,0.784314,689.18
3914,HARQ,0.005,1,50,0,2.4046,0.8,665.391
3915,HARQ,0.005,1,50,0,2.294,0.8,697.472
3916,HARQ,0.005,1,50,0,2.4678,0.8,648.351
3917,HARQ,0.005,1,50,0,2.3981,0.8,667.195
3918,HARQ,0.005,1,50,1,2.314,0.784314,691.443
3919,HARQ,0.005,1,50,0,2.3095,0.8,692.791
3920,HARQ,0.005,1,50,0,2.3138,0.8,691.503
3921,HARQ,0.005,1,50,0,2.6075,0.8,613.615
3922,HARQ,0.005,1,50,0,2.5599,0.8,625.024
3923,HARQ,0.005,1,50,0,2.5586,0.8,625.342
3924,HARQ,0.005,1,50,0,2.7742,0.8,576.743
3925,HARQ,0.005,1,50,0,2.4642,0.8,649.298
3926,HARQ,0.005,1,50,0,2.4634,0.8,649.509
3927,HARQ,0.005,1,50,1,2.7311,0.784314,585.845
3928,HARQ,0.005,1,50,0,2.3139,0.8,691.473
3929,HARQ,0.005,1,50,0,2.2889,0.8,699.026
3930,HARQ,0.005,1,50,0,2.3993,0.8,666.861
3931,HARQ,0.005,1,50,0,2.3435,0.8,682.739
3932,HARQ,0.005,1,50,0,2.482,0.8,644.641
3933,HARQ,0.005,1,50,0,3.0207,0.8,529.679
3934,HARQ,0.005,1,50,0,3.4157,0.8,468.425
3935,HARQ,0.005,1,50,0,3.32,0.8,481.928
3936,HARQ,0.005,1,50,0,2.2674,0.8,705.654
3937,HARQ,0.005,1,50,1,2.3254,0.784314,688.054
3938,HARQ,0.005,1,50,1,2.3891,0.784314,669.708
3939,HARQ,0.005,1,50,0,2.9531,0.8,541.804
3940,HARQ,0.005,1,50,1,2.533,0.784314,631.662
3941,HARQ,0.005,1,50,0,2.5865,0.8,618.597
3942,HARQ,0.005,1,50,0,2.6794,0.8,597.149
3943,HARQ,0.005,1,50,1,3.5316,0.784314,453.052
3944,HARQ,0.005,1,50,0,3.0438,0.8,525.659
3945,HARQ,0.005,1,50,1,3.1119,0.784314,514.155
3946,HARQ,0.005,1,50,0,2.4274,0.8,659.141
3947,HARQ,0.005,1,50,0,2.3263,0.8,687.787
3948,HARQ,0.005,1,50,0,2.3433,0.8,682.798
3949,HARQ,0.005,1,50,0,2.5721,0.8,622.06
3950,HARQ,0.005,1,50,0,2.5995,0.8,615.503
3951,HARQ,0.005,1,50,1,2.8659,0.784314,558.289
3952,HARQ,0.005,1,50,0,3.8838,0.8,411.968
3953,HARQ,0.005,1,50,0,4.4336,0.8,360.881
3954,HARQ,0.005,1,50,1,2.6432,0.784314,605.327
3955,HARQ,0.005,1,50,0,2.3474,0.8,681.605
3956,HARQ,0.005,1,50,1,2.9863,0.784314,535.78
3957,HARQ,0.005,1,50,0,2.4163,0.8,662.169
3958,HARQ,0.005,1,50,0,2.5654,0.8,623.684
3959,HARQ,0.005,1,50,0,2.5247,0.8,633.739
3960,HARQ,0.005,1,50,0,2.5067,0.8,638.289
3961,HARQ,0.005,1,50,0,2.4029,0.8,665.862
3962,HARQ,0.005,1,50,0,2.8891,0.8,553.806
3963,HARQ,0.005,1,50,1,2.7544,0.784314,580.889
3964,HARQ,0.005,1,50,0,2.3373,0.8,684.551
3965,HARQ,0.005,1,50,0,2.3272,0.8,687.521
3966,HARQ,0.005,1,50,0,2.3382,0.8,684.287
3967,HARQ,0.005,1,50,1,2.6917,0.784314,594.42
3968,HARQ,0.005,1,50,0,2.3436,0.8,682.71
3969,HARQ,0.005,1,50,0,3.0631,0.8,522.347
3970,HARQ,0.005,1,50,0,2.4806,0.8,645.005
3971,HARQ,0.005,1,50,0,2.6386,0.8,606.382
3972,HARQ,0.005,1,50,1,2.4884,0.784314,642.983
3973,HARQ,0.005,1,50,0,2.314,0.8,691.443
3974,HARQ,0.005,1,50,1,2.338,0.784314,684.346
3975,HARQ,0.005,1,50,1,3.2068,0.784314,498.94
3976,HARQ,0.005,1,50,0,2.3994,0.8,666.833
3977,HARQ,0.005,1,50,0,2.4352,0.8,657.03
3978,HARQ,0.005,1,50,1,2.5098,0.784314,637.501
3979,HARQ,0.005,1,50,0,2.3775,0.8,672.976
3980,HARQ,0.005,1,50,0,2.3838,0.8,671.197
3981,HARQ,0.005,1,50,0,2.7238,0.8,587.415
3982,HARQ,0.005,1,50,1,2.4472,0.784314,653.808
3983,HARQ,0.005,1,50,0,2.3033,0.8,694.655
3984,HARQ,0.005,1,50,0,2.306,0.8,693.842
3985,HARQ,0.005,1,50,0,2.2766,0.8,702.802
3986,HARQ,0.005,1,50,2,2.4335,0.769231,657.489
3987,HARQ,0.005,1,50,0,2.2667,0.8,705.872
3988,HARQ,0.005,1,50,0,2.8052,0.8,570.369
3989,HARQ,0.005,1,50,0,2.2868,0.8,699.668
3990,HARQ,0.005,1,50,0,2.5367,0.8,630.741
3991,HARQ,0.005,1,50,0,2.2822,0.8,701.078
3992,HARQ,0.005,1,50,0,2.2975,0.8,696.409
3993,HARQ,0.005,1,50,1,2.3211,0.784314,689.328
3994,HARQ,0.005,1,50,0,2.3259,0.8,687.906
3995,HARQ,0.005,1,50,0,2.4674,0.8,648.456
3996,HARQ,0.005,1,50,0,2.7269,0.8,586.747
3997,HARQ,0.005,1,50,0,2.3035,0.8,694.595
3998,HARQ,0.005,1,50,0,2.3226,0.8,688.883
3999,HARQ,0.005,1,50,0,2.2702,0.8,704.784
4000,HARQ,0.005,1,50,1,2.3441,0.784314,682.565
4001,ARQ,0.01,1,50,41,0.3964,0.43956,4036.33
4002,ARQ,0.01,1,50,22,0.327,0.555556,4892.97
4003,ARQ,0.01,1,50,22,0.3223,0.555556,4964.32
4004,ARQ,0.01,1,50,24,0.4097,0.540541,3905.3
4005,ARQ,0.01,1,50,20,0.4031,0.571429,3969.24
4006,ARQ,0.01,1,50,30,0.3568,0.5,4484.3
4007,ARQ,0.01,1,50,29,0.339,0.506329,4719.76
4008,ARQ,0.01,1,50,38,0.3622,0.454545,4417.45
4009,ARQ,0.01,1,50,11,0.3199,0.655738,5001.56
4010,ARQ,0.01,1,50,28,0.3888,0.512821,4115.23
4011,ARQ,0.01,1,50,27,0.4345,0.519481,3682.39
4012,ARQ,0.01,1,50,19,0.3303,0.57971,4844.08
4013,ARQ,0.01,0,50,26,0.3406,0.526316,4697.59
4014,ARQ,0.01,1,50,32,0.3426,0.487805,4670.17
4015,ARQ,0.01,1,50,32,0.348,0.487805,4597.7
4016,ARQ,0.01,1,50,26,0.3276,0.526316,4884
4017,ARQ,0.01,1,50,33,0.3507,0.481928,4562.3
4018,ARQ,0.01,1,50,23,0.3295,0.547945,4855.84
4019,ARQ,0.01,1,50,21,0.3204,0.56338,4993.76
4020,ARQ,0.01,1,50,28,0.3371,0.512821,4746.37
4021,ARQ,0.01,1,50,27,0.3293,0.519481,4858.79
4022,ARQ,0.01,1,50,27,0.3278,0.519481,4881.03
4023,ARQ,0.01,1,50,26,0.3329,0.526316,4806.25
4024,ARQ,0.01,1,50,26,0.3339,0.526316,4791.85
4025,ARQ,0.01,1,50,23,0.3166,0.547945,5053.7
4026,ARQ,0.01,1,50,31,0.3378,0.493827,4736.53
4027,ARQ,0.01,1,50,29,0.3405,0.506329,4698.97
4028,ARQ,0.01,1,50,18,0.3028,0.588235,5284.02
4029,ARQ,0.01,1,50,23,0.3264,0.547945,4901.96
4030,ARQ,0.01,1,50,20,0.3116,0.571429,5134.79
4031,ARQ,0.01,1,50,19,0.3062,0.57971,5225.34
4032,ARQ,0.01,1,50,24,0.3223,0.540541,4964.32
4033,ARQ,0.01,1,50,27,0.3284,0.519481,4872.11
4034,ARQ,0.01,1,50,25,0.3356,0.533333,4767.58
4035,ARQ,0.01,1,50,34,0.3507,0.47619,4562.3
4036,ARQ,0.01,1,50,26,0.3295,0.526316,4855.84
4037,ARQ,0.01,1,50,27,0.3367,0.519481,4752
4038,ARQ,0.01,1,50,24,0.3218,0.540541,4972.03
4039,ARQ,0.01,1,50,29,0.3377,0.506329,4737.93
4040,ARQ,0.01,1,50,31,0.3403,0.493827,4701.73
4041,ARQ,0.01,1,50,17,0.3152,0.597015,5076.14
4042,ARQ,0.01,1,50,19,0.385,0.57971,4155.84
4043,ARQ,0.01,1,50,28,0.3749,0.512821,4267.8
4044,ARQ,0.01,1,50,26,0.4516,0.526316,3542.96
4045,ARQ,0.01,1,50,22,0.3975,0.555556,4025.16
4046,ARQ,0.01,1,50,15,0.3174,0.615385,5040.96
4047,ARQ,0.01,1,50,22,0.4106,0.555556,3896.74
4048,ARQ,0.01,1,50,32,0.3548,0.487805,4509.58
4049,ARQ,0.01,1,50,38,0.3625,0.454545,4413.79
4050,ARQ,0.01,1,50,20,0.3085,0.571429,5186.39
4051,ARQ,0.01,1,50,24,0.3205,0.540541,4992.2
4052,ARQ,0.01,1,50,21,0.3158,0.56338,5066.5
4053,ARQ,0.01,1,50,18,0.3033,0.588235,5275.3
4054,ARQ,0.01,1,50,18,0.3169,0.588235,5048.91
4055,ARQ,0.01,1,50,28,0.3886,0.512821,4117.34
4056,ARQ,0.01,1,50,21,0.3656,0.56338,4376.37
4057,ARQ,0.01,1,50,8,0.334,0.689655,4790.42
4058,ARQ,0.01,1,50,25,0.3317,0.533333,4823.64
4059,ARQ,0.01,1,50,22,0.3167,0.555556,5052.1
4060,ARQ,0.01,1,50,27,0.3314,0.519481,4828
4061,ARQ,0.01,1,50,18,0.3102,0.588235,5157.96
4062,ARQ,0.01,1,50,16,0.3095,0.606061,5169.63
4063,ARQ,0.01,1,50,21,0.3212,0.56338,4981.32
4064,ARQ,0.01,1,50,22,0.3222,0.555556,4965.86
4065,ARQ,0.01,1,50,31,0.352,0.493827,4545.45
4066,ARQ,0.01,1,50,24,0.3349,0.540541,4777.55
